"1","2012-10-25","459","0","0","0","0","0","","","0","0074255","2013-02-04","0"
"2","2012-11-25","10","10","7","140","0","0","","","147","0074255","2013-02-04","0"
"3","2012-12-25","25","15","10.75","215","0","0","","","225.75","0074255","2013-02-04","0"
"4","2013-01-25","45","20","0","290","0","0","","","290","0074255","2013-02-04","0"
"5","2013-02-25","69","24","","354.00","0","0","","","354","0568321","2013-10-30",""
"6","2013-03-25","84","15","10.75","215.00","0","0","","","225.75","0568543","2013-11-05",\N
"7","2013-04-25","94","10","7","140.00","0","0","","","147.00","0568543","2013-11-05",\N
"8","2013-05-25","104","10","7","140.00","0","0","","","147.00","0568543","2013-11-05",\N
"9","2013-06-25","113","9","7","140.00","0","0","","","147.00","0568543","2013-11-05",\N
"10","2013-07-25","117","4","7","140.00","0","0","","","147.00","0568543","2013-11-05","PL"
"11","2013-08-25","117","0","","140.00","0","0","","","140.00","","",""
