"1","2012-08-27","527","0","0","0","0","0","","","0","N/A","2013-07-29","0"
"2","2012-09-27","539","12","8.5","170.00","0","0","","","178.50","0568359","2013-11-04",\N
"3","2012-10-27","556","17","12.25","245.00","0","0","","","257.25","0568359","2013-11-04",\N
"4","2012-11-27","569","13","9.25","185.00","0","0","","","194.25","0568359","2013-11-04",\N
"5","2012-12-27","581","12","8.5","170.00","","500","","","678.50","0568359","2013-11-04","RE-OPEN"
"6","2013-01-27","594","13","9.25","185.00","0","0","","","194.25","0701931","2014-01-06",\N
"7","2013-02-27","604","10","7","140.00","0","0","","","147.00","0701931","2014-01-06",\N
"8","2013-03-27","617","13","9.25","185.00","0","0","","","194.25","0701931","2014-01-06",\N
"9","2013-04-27","633","16","11.5","230.00","0","0","","","241.50","0701931","2014-01-06",\N
"10","2013-05-27","648","15",\N,"215.00","0","0","","","215",\N,\N,\N
"11","2013-06-27","658","10",\N,"140.00","0","0","","","140",\N,\N,\N
"12","2013-07-27","670","12",\N,"170.00","0","0","","","170",\N,\N,\N
"13","2013-08-27","674","4","","140.00","0","0","","","140","","",""
"16","2013-09-27","674","0","","0","","","","","0.00","00000000","0000-00-00",""
"17","2013-10-27","674","0","","00","","","","","0.00","00000000","0000-00-00",""
"18","2013-11-27","683","9","","140.00","","","","","140.00","","",""
"19","2013-12-27","696","13","","185.00","","","","","185.00","","",""
