"1","2012-12-28","782","0","0","0","0","0","","","0","N/A","2013-01-01","0"
"2","2013-01-28","796","14","10.00","200.00","","","","","210.00","0158885","2013-03-01",""
"3","2013-02-28","810","14","10.00","200.00","","","","","210.00","0159491","2013-03-25",""
"4","2013-03-28","824","14","","200.00","","","","","200.00","0159664","2013-04-08",""
"5","2013-04-28","844","20","","290.00","","","","","290.00","0160540","2013-05-20",""
"6","2013-05-28","857","13","9.25","185.00","","","","","194.25","0337926","2013-06-24",""
"7","2013-06-28","870","13","","185.00","","","","","185.00","0423748","2013-07-22",""
"8","2013-07-28","883","13","","185.00","","","","","185.00","0424620","2013-08-17",""
"9","2013-08-28","897","14","10.00","200.00","","","","","210.00","0567331","2013-10-02",""
"10","2013-09-28","907","10","7.00","140.00","0","0","","","147.00","0568312","2013-10-30",""
"11","2013-10-28","925","18","13","260.00","0","0","","","273.00","0677143","2013-11-25",""
"12","2013-11-28","939","14","10","200.00","00.00","00.00","","","210.00","0701602","2014-01-06",\N
"13","2013-12-28","951","12",\N,"170.00","00.00","00.00","","","170",\N,\N,\N
