"1","2012-12-25","626","0","0","0","0","0","","","0","0074130","2013-02-04","0"
"2","2013-01-25","632    ","6","7.00","140.00","","","","","147.00","0159459","2013-03-19",""
"3","2013-02-25","641","9","7.00","140.00","","","","","140.00","0423905","2013-07-23",""
"4","2013-03-25","649","8","7.00","140.00","","","","","147.00","0423905","2013-07-23",""
"5","2013-04-25","655","6","7.00","140.00","","","","","147.00","0566509","2013-08-23",""
"6","2013-05-25","661","6","7.00","140.00","","","","","147.00","0566509","2013-08-23",""
"7","2013-06-25","671","10","7.00","140.00","","","","","147.00","0566938","2013-09-20",""
"8","2013-07-25","680","9","7","140.00","0","0","","","147.00","0568258","2013-10-22",\N
"9","2013-08-25","688","8","7","140.00","0","0","","","147.00","0701866","2013-12-30",\N
"10","2013-09-25","699","11","7.75","155.00","0","0","","","162.75","0701866","2013-12-30",\N
"11","2013-10-25","709","10","","140","0","0","","","140","","",""
"12","2013-11-25","713","4",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
"13","2013-12-25","714","1",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
