"1","2012-12-26","1233","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-26","1244","11","7.75","155.00","","","","","162.75","0160897","2013-06-03",""
"3","2013-02-26","1253","9","7.00","140.00","","","","","147.00","0160897","2013-06-03",""
"4","2013-03-26","1264","11","7.75","155.00","","","","","162.75","0424414","2013-08-12",""
"5","2013-04-26","1273","9","7.00","140.00","","","","","147.00","0424414","2013-08-12",""
"6","2013-05-26","1281","8","7.00","140.00","","","","","147.00","0424414","2013-08-12",""
"7","2013-06-26","1291","10","7.00","140.00","","","","","147.00","0424414","2013-08-12",""
"8","2013-07-26","1306","15","10.75","215.00","","","","","225.75","0568692","2013-11-11",""
"9","2013-08-26","1315","9","7.00","140.00","","","","","147.00","0568692","2013-11-11",""
"10","2013-09-26","1332","17","12.25","245.00","","","","","257.25","0568692","2013-11-11",""
"11","2013-10-26","1343","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"12","2013-11-26","1356","13",\N,"185.00","00.00","00.00","",\N,"185",\N,\N,\N
"13","2013-11-26","1356","13",\N,"185.00","00.00","00.00","",\N,"185",\N,\N,\N
"14","2013-12-26","1364","8",\N,"140.00","00.00","00.00","",\N,"140",\N,\N,\N
