"1","2012-12-26","32","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-26","38","6","7.00","140.00","","","","","147.00","0159623","2013-04-03",""
"3","2013-02-26","47","9","7.00","140.00","","","","","147.00","0160017","2013-05-21",""
"4","2013-03-26","57","10","7.00","140.00","","","","","147.00","0160817","2013-05-21",""
"5","2013-04-26","66","9","7.00","140.00","","","","","147.00","0423854","2013-07-23",""
"6","2013-05-26","76","10","7.00","140.00","","","","","147.00","0424399","2013-08-07",""
"7","2013-06-26","86","10","7.00","140.00","","","","","147.00","0567619","2013-10-07",""
"8","2013-07-26","95","9","7","140.00","0","0","",\N,"147.00","0677248","2013-11-28",\N
"9","2013-08-26","105","10","7","140.00","0","0","",\N,"147.00","0677582","2013-12-09",\N
"10","2013-09-26","115","10","7.35","140.00","0","0","",\N,"154.35","0701824","2013-12-26",""
"11","2013-10-26","124","9",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"12","2013-11-26","133","9",\N,"140.00","00.00","00.00","",\N,"140",\N,\N,\N
"13","2013-11-26","133","9",\N,"140.00","00.00","00.00","",\N,"140",\N,\N,\N
"14","2013-12-26","143","10",\N,"140.00","00.00","00.00","",\N,"140",\N,\N,\N
