"1","2012-12-26","462","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-26","468","6","7.00","140.00","","","","","147.00","0159097","2013-03-08",""
"3","2013-02-26","475","7","7.00","140.00","","","","","147.00","0159754","2013-04-08",""
"4","2013-03-26","484","9","7.00","140.00","","","","","147.00","0160352","2013-05-16",""
"5","2013-04-26","494","10","7.00","140.00","","","","","147.00","0160352","2013-05-16",""
"6","2013-05-26","505","11","7.75","155.00","","","","","162.75","0337949","2013-06-26",""
"7","2013-06-26","517","12","","170.00","","","","","170.00","0423570","2013-07-16",""
"8","2013-07-26","528","11","7.75","155.00","","","","","162.75","0566498","2013-08-22",""
"9","2013-08-26","537","9","7.00","140.00","","","","","147.00","0567299","2013-09-20",""
"10","2013-09-26","545","8","","140.00","","","","","140.00","0568068","2013-10-18",""
"11","2013-10-26","553","8","0","140.00","0","0","",\N,"140.00","0676952","2013-11-18",\N
"12","2013-11-26","561","8","7","140.00","00.00","00.00","",\N,"147.00","0701660","2013-12-19",\N
"13","2013-12-26","569","8",\N,"140.00","00.00","00.00","",\N,"140",\N,\N,\N
