"1","2012-12-27","539","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-27","549","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"3","2013-02-27","551","2",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"4","2013-03-27","555","4",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"5","2013-04-27","557","2",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"6","2013-05-27","559","2",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"7","2013-06-27","562","3",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"8","2013-07-27","567","5",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"9","2013-08-27","573","6",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"10","2013-09-27","577","4",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"11","2013-10-27","577","0","","","0","0","","","0","00000000","0000-00-00","PL"
