"1","2012-12-26","563","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-26","572","9","7.00","140.00","","","","","147.00","0337737","2013-06-17",""
"3","2013-02-26","584","12","8.50","170.00","","","","","178.50","0337737","2013-06-17",""
"4","2013-03-26","595","11","7.75","155.00","","","","","162.75","0337737","2013-06-17",""
"5","2013-04-26","608","13","9.25","185.00","","","","","194.25","0337737","2013-06-17",""
"6","2013-05-26","625","17","12.25","245.00","","","","","257.25","0424344","2013-08-06",""
"7","2013-06-26","670","45","35.25","705.00","","","","","740.25","0567203","2013-09-18",""
"13","2013-07-26","690","20","14.5","290.00","0","0","",\N,"304.50","0677377","2013-12-03",\N
"14","2013-08-26","707","17","12.25","245.00","0","0","",\N,"257.25","0677377","2013-12-03",\N
"15","2013-09-26","723","16",\N,"230.00","0","0","",\N,"230",\N,\N,\N
"16","2013-10-26","739","16","","230.00","00.00","00.00","",\N,"230.00","","",""
"17","2013-11-26","755","16",\N,"230.00","0","0","",\N,"230",\N,\N,\N
"18","2013-12-26","798","43",\N,"671.00","0","0","",\N,"671",\N,\N,\N
