"1","2012-12-25","2037","0","0","0","0","0","","","0","N/A","2008-01-01","0"
"2","2013-01-25","2055","18","","","","","","","260","0074285","2013-02-08",""
"3","2013-02-25","2079","24","","","","","","","354.00","0159181","2013-03-11",""
"4","2013-03-25","2098","19","13.75","275.00","","","","","288.75","0159893","2013-04-22",""
"5","2013-04-25","2121","23","19.90","338","","","","","354.90","0160372","2013-05-20",""
"6","2013-05-25","2142","21","15.30","306.00","","","","","321.30","0337980","2013-06-19",""
"7","2013-06-25","2167","25","","370.00","","","","","370.00","0423615","2013-07-17",""
"8","2013-07-25","2187","20","","290.00","","","","","290.00","0424546","2013-08-15",""
"9","2013-08-25","2210","2323","16.90","338.00","","","","","354.90","0567269","2013-09-18",""
"10","2013-09-25","2235","25","18.5","370.00","0","0","","","388.50","0567620","2013-10-07",""
"11","2013-10-25","2259","24","","354.00","0","0","","","354","0676770","2013-11-15",""
"12","2013-11-25","2292","33","0","501.00","00.00","00.00","","","501.00","0677617","2013-12-06",\N
"13","2013-12-25","2312","20","0","290.00","00.00","00.00","","","290.00","0702093","2014-01-13",\N
