"1","2012-12-25","1160","0","0","0","0","0","","","0","0074105","2013-01-05","0"
"2","2013-01-25","1176","16","11.50","230.00","","","","","241.50","0158924","2013-03-04",""
"3","2013-02-25","1191","15","10.75","215.00","","","","","225.75","0159759","2013-04-08",""
"4","2013-03-25","1201","10","7.00","140.00","","","","","147.00","0334607","2013-06-07",""
"5","2013-04-25","1216","15","10.75","215.00","","","","","225.75","0334607","2013-06-07",""
"6","2013-05-25","1231","15","","215.00","","","","","215.00","0334607","2013-06-07",""
"7","2013-06-25","1245","14","10.00","200.00","0","0","","","210.00","0567604","2013-10-04",\N
"8","2013-07-25","1257","12","8.50","170.00","0","0","","","178.50","0568126","2013-10-22",""
"9","2013-08-25","1271","14","10","200.00","0","0","","","210.00","0676772","2013-11-15",\N
"10","2013-09-25","1283","12","8.5","170.00","0","0","","","178.50","0701673","2013-12-19",\N
"11","2013-10-25","1292","9","7","140.00","0","0","","","147.00","0701673","2013-12-19",\N
"12","2013-11-25","1298","6","7","140.00","00.00","00.00","","","147.00","0701738","2013-12-23",\N
"13","2013-12-25","1305","7",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
