"1","2011-08-27","80","0","0","0","0","0","","","0","N/A","","0"
"2","2011-09-27","92","12","8.50","170.00","","","","","178.50","4568487","2012-26-11",""
"3","2011-10-27","100","8","7.00","140.00","","","","","147.00","4568487","2012-26-11",""
"4","2011-11-27","105","5",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"5","2011-12-27","116","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"6","2012-01-27","125","9",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"7","2012-02-27","135","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"8","2012-03-27","143","8",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"9","2012-04-27","151","8",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"10","2012-05-27","158","7",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"11","2012-06-27","166","8",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"12","2012-07-27","173","7","","140.00","0","0","","","140","","","PL"
