"1","2013-10-27","0","0","102.9","2058","0","0",\N,"2660.9","0568354","2013-11-04","0"
"2","2013-11-27","6","6",\N,"140.00","0","0",\N,"140",\N,\N,\N
"3","2013-12-27","22","16",\N,"230.00","0","0",\N,"230",\N,\N,\N
