"1","2012-12-25","19","0","0","0","0","0","","","0","N/A","2008-01-01","0"
"2","2013-01-25","26","7","","140","","","","","140","0074094","2013-01-31",""
"3","2013-02-25","30","4","","140","","","","","140","0159156","2013-03-07",""
"4","2013-03-25","37","7","","140","","","","","140","0159677","2013-04-10",""
"5","2013-04-25","52","15","","215","","","","","215","0160726","2013-05-17",""
"6","2013-05-25","60","8","7","140","","","","","147","0423294","2013-07-05",""
"7","2013-06-25","71","11","7.75","155","","","","","162.75","0424487","2013-08-08",""
"8","2013-07-25","79","8","7","140","","","","","147","0566843","2013-09-06",""
"9","2013-08-25","87","8","7","140.00","0","0","","","147.00","0568675","2013-11-11",\N
"10","2013-09-25","97","10","7","140.00","0","0","","","147","0677170","2013-11-28",""
"11","2013-10-25","109","12","8.5","170.00","0","0","","","178.50","0677170","2013-11-28",\N
"12","2013-11-25","122","13","9.25","185.00","00.00","00.00","","","194.25","0702114","2014-01-15",\N
"13","2013-12-25","132","10","0","140.00","00.00","00.00","","","140.00","0702114","2014-01-15",\N
