"1","2014-01-01","215","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-26","230","15","10.75","215.00","","","","","225.75","0160222","2013-04-25",""
"3","2013-02-26","244","14","10.00","200.00","","","","","210.00","0338211","2013-07-04",""
"4","2013-03-26","259","15","10.75","215.00","","","","","225.75","0338211","2013-07-04",""
"5","2013-04-26","278","19","13.75","275.00","","","","","288.75","0423841","2013-07-25",""
"6","2013-05-26","300","22","16.10","322.00","","","","","338.10","0423841","2013-07-25",""
"7","2013-06-26","314","14","10.00","200.00","","","","","210.00","0566729","2013-09-05",""
"8","2013-07-26","324","10","7.00","140.00","","","","","147.00","0568476","2013-11-11",""
"9","2013-08-26","335","11","7.75","155.00","","","","","162.75","0568476","2013-11-11",""
"10","2013-09-26","344","9","7.00","140.00","","","","","147.00","0568476","2013-11-11",""
"11","2013-10-26","354","10","7","140.00","0","0","",\N,"147.00","0701851","2013-12-26",\N
"12","2013-11-26","366","12","8.5","170.00","00.00","00.00","",\N,"178.50","0701851","2013-12-26",\N
"13","2013-12-26","378","12",\N,"170.00","00.00","00.00","",\N,"170",\N,\N,\N
