"1","2012-12-27","892","0","0","0","0","0","","","0","N/A","2013-03-07","0"
"2","2013-01-27","901","9","7.00","140.00","","","","","147.00","0423945","2013-07-29",""
"3","2013-02-27","910","9","7.00","140.00","","","","","147.00","0423945","2013-07-29",""
"4","2013-03-27","921","11","7.75","155.00","","","","","162.75","0423945","2013-07-29",""
"5","2013-04-27","934","13","9.25","185.00","0","0","","","194.25","0567227","2013-09-20",""
"6","2013-05-27","951","17","12.25","245.00","0","0","","","257.25","0567227","2013-09-20",""
"7","2013-06-27","964","13","9.25","185.00","0","0","","","194.25","0567227","2013-09-20",""
"8","2013-07-27","978","14","10","200.00","0","0","","","210.00","0568117","2013-10-21",\N
"9","2013-08-27","992","14",\N,"200.00","0","0","","","200",\N,\N,\N
"10","2013-09-27","1006","14",\N,"200.00","0","0","","","200.00",\N,\N,\N
"11","2013-10-27","1018","12",\N,"170.00","0","0","","","170",\N,\N,\N
"12","2013-11-27","1033","15",\N,"215.00","00.00","00.00","","","215",\N,\N,\N
"13","2013-12-27","1043","10",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
