"1","2012-12-27","221","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-27","228","7","7.00","140.00","","","","","147.00","0424267","2013-08-02",""
"3","2013-02-27","238","10","7.00","140.00","","","","","147.00","0424591","2013-08-12",""
"4","2013-03-27","243","5","7.00","140.00","","","","","147.00","0424591","2013-08-12",""
"5","2013-04-27","0","","","","0","0","","","0","00000000","0000-00-00","NO WATER"
"6","2013-05-27","0","0","","","0","0","","","0","00000000","0000-00-00","NO WATER"
"7","2013-06-27","247","4","7.00","140.00","","","","","147.00","0567252","2013-09-18",""
"8","2013-07-27","259","12","8.50","170.00","","","","","178.50","0567252","2013-09-18",""
"9","2013-08-27","275","16","11.50","230.00","0","0","","","241.50","0677008","2013-11-19",""
"10","2013-09-27","289","14","10","200.00","0","0","",\N,"210.00","0701780","2014-01-08",\N
"11","2013-10-27","301","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"12","2013-11-27","314","13",\N,"185.00","00.00","00.00","",\N,"185",\N,\N,\N
"13","2013-12-27","324","10",\N,"140.00","00.00","00.00","",\N,"140",\N,\N,\N
