"1","2013-01-28","533","0","0","0","0","0","","","441","0676934","2013-11-21","BACKLOG"
"2","2013-02-28","543","10","7.00","140","","","","","147.00","0424237","2013-08-06",""
"3","2013-03-28","554","11","7.75","155.00","","","","","162.75","0424237","2013-08-06",""
"4","2013-04-28","564","10","7.00","140","","","","","147.00","0567030","2013-09-12",""
"5","2013-05-28","573","9","7.00","140.00","","","","","147.00","0567030","2013-09-12",""
"6","2013-06-28","585","12","8.5","170.00","0","0","","","178.50","0676932","2013-11-21",\N
"7","2013-07-28","597","12","8.5","170.00","0","0","","","178.50","0676933","2013-11-21",""
"8","2013-08-28","609","12","8.5","170.00","0","0","","","178.50","0701709","2013-12-20",\N
"9","2013-09-28","619","10","","140.00","0","0","","","140.00","","",""
"10","2013-10-28","633","14",\N,"200.00","0","0","","","200",\N,\N,\N
"11","2013-11-28","648","15",\N,"215.00","00.00","00.00","","","215",\N,\N,\N
"12","2013-12-28","659","11",\N,"155.00","00.00","00.00","","","155",\N,\N,\N
