"1","2014-01-01","525","0","0","0","0","0","","","0","0158999","2013-01-01","0"
"2","2013-02-28","535","10","","140","","","","","140","0159423","2013-03-20",""
"3","2013-03-28","544","9","","140.00","","","","","140","0160129","2013-04-19",""
"4","2013-04-28","554","10","7.00","140","","","","","147.00","0160819","2013-05-21",""
"5","2013-05-28","570","16","","230.00","","","","","230","0337796","2013-06-14",""
"6","2013-06-28","580","10","","140","","","","","140","0423705","2013-07-19",""
"7","2013-07-28","594","14","","200.00","","","","","200","0566369","2013-08-19",""
"8","2013-08-28","604","10","","140","","","","","140","0567164","2013-09-17",""
"9","2013-09-28","614","10","","140","","","","","140","0568162","2013-10-18",""
"10","2013-10-28","625","11","0","155.00","0","0","","","155.00","0676953","2013-11-18",\N
"11","2013-11-28","635","10","0","140.00","00.00","00.00","","","140.00","0701423","2013-12-19",\N
"12","2013-12-28","645","10",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
