"1","2012-12-27","1108","2","7.00","140","0","0","","","147.00","0423635","2013-07-18","0"
"2","2013-01-27","1131","23","16.90","338","","","","","354.90","0423754","2013-07-22",""
"3","2013-02-27","1146","15","10.75","215","","","","","225.75","0423754","2013-07-22",""
"4","2013-03-27","1160","14","10.00","200","","","","","210.00","0424427","2013-08-12",""
"5","2013-04-27","1172","12","8.50","170","","","","","178.50","0424427	","2013-08-12",""
"6","2013-05-27","1191","19","13.75","275","","","","","288.75","0566581","2013-09-09",""
"7","2013-06-27","1207","16","11.50","230","","","","","241.50","0566581","2013-09-09",""
"8","2013-07-27","1218","11","7.75","155","","","","","162.75","0566581","2013-09-09",""
"9","2013-08-27","1229","11","","155","","","","","155","0566581","2013-09-09",""
"10","2013-09-27","1243","14","","200","","","","","200","0567812","2013-10-14",""
"11","2013-10-27","1252","9","7","140.00","0","0","","","147.00","0677335","2013-12-02",\N
"12","2013-11-27","1261","9","7","140.00","00.00","00.00","","","147.00","0701917","2014-01-06",\N
"13","2013-12-27","1275","14",\N,"200.00","00.00","00.00","","","200",\N,\N,\N
