"1","2013-02-27","273","0","0","0","0","0","","","0","N/A","2013-01-01","0"
"2","2013-03-27","273","0","9.25","185","","","","","194.25","0567834","2013-09-11",""
"3","2013-04-27","291","18","13.00","260.00","","","","","273.00","0567834","2013-09-11",""
"4","2013-05-27","306","15","10.75","215.00","0","0","","","225.75","0677085","2013-11-27",""
"5","2013-06-27","323","17","12.25","245.00","0","0","","","257.25","0677085","2013-11-27",""
"6","2013-07-27","334","11","7.75","155.00","0","0","","","162.75","0677085","2013-11-27",""
"7","2013-08-27","362","28","20.9","418.00","0","0","","","438.90","0677085","2013-11-27",""
"8","2013-09-27","379","17",\N,"245.00","0","0","","","245",\N,\N,\N
"9","2013-10-27","395","16",\N,"230.00","0","0","","","230",\N,\N,\N
"10","2013-11-27","410","15",\N,"215.00","00.00","00.00","","","215",\N,\N,\N
"11","2013-12-27","421","11",\N,"155.00","00.00","00.00","","","155",\N,\N,\N
