"1","2012-12-25","1334","0","0","0","0","0","","","0","0073519","2013-01-14","0"
"2","2013-01-25","1342","8","","140.00","","","","","140.00","0074353","2013-02-12",""
"3","2013-02-25","1348","6","7.00","140.00","","","","","147.00","0159400","2013-03-20",""
"4","2013-03-25","1354","6","","140.00","","","","","140.00","0159757","2013-04-08",""
"5","2013-04-25","1361","7","7.00","140.00","","","","","147.00","0337773","2013-06-11",""
"6","2013-05-25","1367","6","","140.00","","","","","140.00","0337740","2013-06-17",""
"7","2013-06-25","1372","5","","140.00","","","","","140.00","0423669","2013-07-19",""
"8","2013-07-25","1384","12","","170.00","","","","","170.00","0566339","2013-08-16",""
"9","2013-08-25","1400","16","","230.00","","","","","230.00","0567615","2013-09-11",""
"10","2013-09-25","1408","8","7","140.00","0","0","","","147.00","0568593","2013-11-06",\N
"11","2013-10-25","1413","5","7","140.00","0","0","","","147.00","0701438","2013-12-20",\N
"12","2013-11-25","1418","5","7","140.00","00.00","00.00","","","147.00","0701439","2013-12-20",\N
"13","2013-12-25","1428","10",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
