"1","2013-01-28","796","0","0","0","0","0","","","0","N/A","2008-01-01","0"
"2","2013-02-28","806","10","","140.00","","","","","140.00","0159463","2013-03-21",""
"3","2013-03-28","818","12","8.50","170.00","","","","","178.50","0160533","2013-05-16",""
"4","2013-04-28","832","14","","200.00","","","","","200.00","0160533","2013-05-16",""
"5","2013-05-28","848","16","11.50","230.00","","","","","241.50","0338015","2013-06-24",""
"6","2013-06-28","860","12","","170.00","","","","","170.00","0423354","2013-07-08",""
"7","2013-07-28","872","12","8.50","170.00","","","","","178.50","0567073","2013-09-12",""
"8","2013-08-28","884","12","","170.00","","","","","170.00","0567073","2013-09-12",""
"9","2013-09-28","894","10","","140.00","","","","","140.00","0568028","2013-10-16",""
"10","2013-10-28","908","14","10","200.00","0","0","","","210.00","0701405","2013-12-17",\N
"11","2013-11-28","921","13","0","185.00","00.00","00.00","","","185.00","0701405","2013-12-17",\N
"12","2013-12-28","933","12","0","170.00","00.00","00.00","","","170.00","0702217","2014-01-09",\N
