"2","2012-01-28","450","3","7.00","140.00","","","","","147.00","0567090","2013-09-13",""
"3","2012-02-28","453","3","7","140.00","0","0","",\N,"147.00","0701404","2013-12-17",\N
"4","2012-03-28","457","4","7","140.00","0","0","",\N,"147.00","0701404","2013-12-17",\N
"5","2012-04-28","469","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"6","2012-05-28","485","16",\N,"230.00","0","0","",\N,"230",\N,\N,\N
"7","2012-06-28","490","5","","140.00","0","0","","","140","","",""
"8","2012-07-28","PL","-490",\N,"","00.00","00.00","",\N,"0",\N,\N,\N
