"1","2012-12-26","4451","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-26","4498","47","36.95","739.00","","","","","775.95","0160901","2013-05-23",""
"3","2013-02-26","4556","58","46.30","926.00","","","","","972.30","0160901","2013-05-23",""
"4","2013-03-26","4598","42","32.70","654.00","","","","","686.70","0160901","2013-05-23",""
"5","2013-04-26","4664","66","53.10","1062.00","","","","","1115.10","0566382","2013-08-20",""
"6","2013-05-26","4726","62","49.70","994.00","","","","","1043.70","0566382","2013-08-20",""
"7","2013-06-26","4796","70","56.50","1130.00","","","","","1186.50","0567625","2013-10-07",""
"8","2013-07-26","4886","90","73.50","1470.00","","","","","1543.50","0568427","2013-10-30",""
"9","2013-08-26","5017","131","108.35","2167.00","","","","","2275.35","0568427","2013-10-30",""
"10","2013-09-26","5148","131","108.35","2167.00","","","","","2275.35","0568513","2013-11-04",""
"11","2013-10-26","5187","39",\N,"603.00","0","0","",\N,"603",\N,\N,\N
"12","2013-11-26","5242","55",\N,"875.00","00.00","00.00","",\N,"875",\N,\N,\N
"13","2013-12-26","5299","57",\N,"909.00","00.00","00.00","",\N,"909",\N,\N,\N
