"2","2006-06-28","68","8","","140.00","","","","","140.00","7206116","2006-08-07",""
"3","2006-07-28","75","7",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"4","2006-08-28","83","8",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"5","2006-09-28","88","5",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"6","2006-10-28","97","9",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"7","2006-11-28","107","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"8","2006-12-28","117","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"9","2007-01-28","117","0",\N,"","00.00","00.00","",\N,"0",\N,\N,\N
"10","2007-02-28","117","0",\N,"","00.00","00.00","",\N,"0",\N,\N,\N
"11","2007-03-28","0","-117","","","00.00","00.00","",\N,"0","","","PL"
