"1","2012-06-27","9","9","7.00","140.00","0","0","","","147.00","","","0"
"2","2012-07-27","11","2",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"3","2012-08-27","21","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"4","2012-09-27","25","4",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"5","2012-10-27","25","0","","","0","0","","","0","","","PL"
