"1","2012-12-25","93","0","0","0","0","0","","","0","N/A","2008-01-01","0"
"2","2013-01-25","102","9","7","140","","","","","147","0160665","2013-05-17",""
"3","2013-02-25","111","9","7","","","","","","140","0160665","2013-06-17",""
"4","2013-03-25","123","12","8.50","170.00","","","","","178.50","0423850","2013-07-25",""
"5","2013-04-25","133","10","7.00","140","","","","","147","0423850","2013-07-25",""
"6","2013-05-25","145","12","8.50","170","","","","","178.50","0566480","2013-08-23",""
"7","2013-06-25","156","11","7.75","155","","","","","162.75","0566480 	","2013-08-23",""
"8","2013-07-25","167","11","7.75","155","","","","","162.75","0566690","2013-09-02",""
"9","2013-08-25","177","10","7","140","","","","","147","0567469","2013-09-30",""
"10","2013-09-25","189","12","","170.00","0","0","","","170.00","0568059","2013-10-16",""
"11","2013-10-25","201","12","0","170.00","0","0","","","170.00","0676756","2013-11-14",\N
"12","2013-11-25","212","11","0","155.00","00.00","00.00","","","155.00","0701337","2013-12-16",\N
"13","2013-12-25","222","10",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
