"1","2012-12-28","1820","0","0","0","0","0","","","0","N/A","2008-01-01","0"
"2","2013-01-28","1839","19","13.75","275","","","","","288.75","0158573","2013-02-22",""
"3","2013-02-28","1856","17","12.25","245","","","","","257.25","0160386","2013-05-20",""
"4","2013-03-28","1875","19","13.75","275","","","","","288.75","0160386","2013-05-20",""
"5","2013-04-28","1904","29","21.70","434","","","","","455.70","0160386","2013-05-20",""
"6","2013-05-28","1932","28","20.90","418","","","","","438.90","0567033","2013-09-12",""
"7","2013-06-28","1955","23","16.90","338","","","","","354.90","0567033","2013-09-12",""
"8","2013-07-28","1970","15","10.75","215","","","","","225.75","0567033","2013-09-12",""
"9","2013-08-28","1987","17","12.25","245","","","","","257.25","0567033","2013-09-12",""
"10","2013-09-28","2004","17","12.25","245.00","0","0","","","257.25","0568733","2013-11-15",""
"11","2013-10-28","2023","19","","275.00","0","0","","","275.00","0568733","2013-11-15",""
"12","2013-11-28","2044","21",\N,"306.00","00.00","00.00","","","306",\N,\N,\N
"13","2013-12-28","2067","23",\N,"338.00","00.00","00.00","","","338",\N,\N,\N
