"1","2011-08-26","1227","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2011-09-26","1230","3","7.00","140.00","","","","","147.00","7714430","2012-03-21",""
"3","2011-10-26","1233","3","7.00","140.00","","","","","147.00","7714430","2012-03-21",""
"4","2011-11-26","1235","2",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"5","2011-12-26","1244","9",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"6","2012-01-26","1248","4",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"7","2012-02-26","1252","4",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"8","2012-03-26","1254","2",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"9","2012-04-26","1255","1",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"10","2012-05-26","1264","9",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"11","2012-06-26","1267","3","","140.00","0","0","","","140","","","PL"
