"1","2012-12-28","1072","0","0","0","0","0","","","0","N/A","2008-01-01","0"
"2","2013-01-28","1092","20","","290.00","","","","","290.00","0074236","2013-02-06",""
"3","2013-02-28","1105","13","","185.00","","","","","185.00","0158995","2013-03-06",""
"4","2013-03-28","1120","15","","215.00","","","","","215.00","0158995","2013-04-03",""
"5","2013-04-28","1141","21","","306.00","","","","","306.00","0160643","2013-05-16",""
"6","2013-05-28","1158","17","","245.00","","","","","245.00","0337567","2013-06-04",""
"7","2013-06-28","1171","13","","185.00","","","","","185.00","0423566","2013-07-16",""
"8","2013-07-28","1183","12","","170.00","","","","","170.00","0424424","2013-08-12",""
"9","2013-08-28","1199","16","","230.00","","","","","230.00","0567914","2013-09-10",""
"10","2013-09-28","1215","16","","230.00","","","","","230.00","0568038","2013-10-18",""
"11","2013-10-28","1239","24","0","354.00","0","0","","","354.00","0568622","2013-11-12",""
"12","2013-11-28","1260","21","0","306.00","00.00","00.00","","","306.00","0677636","2013-12-09",\N
"13","2013-12-28","1278","18","0","260.00","00.00","00.00","","","260.00","0702111","2014-01-14",\N
