"2","2008-08-27","306","10","7.00","140.00","","","","","147.00","0135632","2008-12-03",""
"3","2008-09-27","315","9","7.00","140.00","","","","","147.00","0135632","2008-12-03",""
"4","2008-10-27","325","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"5","2008-11-27","334","9",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"6","2008-12-27","344","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"7","2009-01-27","355","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"8","2009-02-27","367","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"9","2009-03-27","378","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"10","2009-04-27","383","5",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"11","2009-05-27","389","6",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"12","2009-06-27","397","16","","230.00","0","0","","","230","","",""
"13","2009-07-27","405","10","","140.00","0","0","","","140","","",""
"14","2009-08-27","415","12","","170.00","0","0","","","170","","",""
"15","2009-09-27","427","8","","140.00","0","0","","","140","","",""
"16","2009-10-27","435","8",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"17","2009-11-27","444","9","","140.00","0","0","","","140","","","PL"
