"1","2012-12-25","1453","0","0","0","0","0","","","0","0074258","2013-02-05","0"
"2","2013-01-25","1470","17","12.25","245.00","","","","","257.25","0158821","2013-03-05",""
"3","2013-02-25","1485","15","10.75","215.00","","","","","225.75","0160005","2013-04-24",""
"4","2013-03-25","1497","12","8.50","170.00","","","","","178.50","0160537","2013-05-20",""
"5","2013-04-25","1517","20","14.50","290.00","","","","","304.50","0337579","2013-06-04",""
"6","2013-05-25","1536","19","13.75","275.00","","","","","288.75","0423596","2013-07-17",""
"7","2013-06-25","1552","16","11.50","230.00","","","","","241.50","0566314","2013-08-16",""
"8","2013-07-25","1567","15","10.75","215.00","","","","","225.75","0566911","2013-09-17",""
"9","2013-08-25","1581","14","10.00","200.00","0","0","","","210.00","0568529","2013-11-04",""
"10","2013-09-25","1591","10","","140.00","0","0","","","140.00","0567590","2013-10-03",""
"11","2013-10-25","1600","9","7","140.00","0","0","","","147.00","0701408","2013-12-18",""
"12","2013-11-25","1610","10","7","140.00","00.00","00.00","","","147.00","0701426","2013-12-19",\N
"13","2013-12-25","1615","5","0","140.00","00.00","00.00","","","140.00","0701958","2014-01-07",\N
