"1","2012-12-27","280","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-27","286","6","7.00","140.00","","","","","147.00","0158956","2013-03-05",""
"3","2013-02-27","292","6","","140.00","","","","","140.00","0159397","2013-03-20",""
"4","2013-03-27","298","6","7.00","140.00","","","","","147.00","0160842","2013-05-23",""
"5","2013-04-27","307","9","7.00","140.00","","","","","147.00","0160842","2013-05-23",""
"6","2013-05-27","317","10","7.00","140.00","","","","","147.00","0566350","2013-08-19",""
"7","2013-06-27","321","4","7.00","140.00","","","","","147.00","0566350","2013-08-19",""
"8","2013-07-27","333","12","","170.00","","","","","170.00","0566350","2013-08-19",""
"9","2013-08-27","353","20","","290.00","","","","","290.00","0567198","2013-09-18",""
"10","2013-09-27","385","32","","484.00","","","","","484.00","0567838","2013-10-18","CM"
"11","2013-10-27","9","9","","140.00","","","","","140.00","0568496","2013-11-11",""
"12","2013-11-27","37","28","20.9","418.00","00.00","00.00","",\N,"438.90","0702084","2014-01-13",\N
"13","2013-12-27","51","14","0","200.00","00.00","00.00","",\N,"200.00","0702084","2014-01-13",\N
