"1","2012-12-25","42","0","0","0","0","0","","","0","N/A","2008-01-01","0"
"2","2013-01-25","46","4","7","140","","","","","147","0158785","2013-02-21",""
"3","2013-02-25","49","3","7","140","","","","","147","0160760","2013-05-17",""
"4","2013-03-25","53","4","7","140","","","","","147","0160760","2013-05-17",""
"5","2013-04-25","59","6","7","140","","","","","147","0160760 	","2013-05-17",""
"6","2013-05-25","66","7","7","140","","","","","147","0338214","2013-07-04",""
"7","2013-06-25","72","6","","140","","","","","140","0338214","2013-07-04",""
"8","2013-07-25","78","6","7","140","","","","","147","0566832","2013-09-05",""
"9","2013-08-25","85","7","7","140.00","0","0","","","147.00","0568522","2013-11-04",\N
"10","2013-09-25","90","5","7","140.00","0","0","","","147.00","0568522","2013-11-04",\N
"11","2013-10-25","95","5","0","140.00","0","0","","","140.00","0568522","2013-11-04",\N
"12","2013-11-25","101","6","0","140.00","00.00","00.00","","","140.00","0568522","2013-11-04",""
"13","2013-12-25","107","6","0","140.00","00.00","00.00","","","140.00","0701882","2014-01-02",\N
