"1","2013-12-24","794","0","0","0","0","0","","","0","N/A","2013-03-05","0"
"2","2013-01-24","807","13","9.25","185.00","","","","","194.25","0158958","2013-03-05",""
"3","2013-02-24","821","14","10.00","200.00","","","","","210.00","0423474","2013-07-12",""
"4","2013-03-24","834","13","9.25","185.00","","","","","194.25","0423474","2013-07-12",""
"5","2013-04-24","853","19","13.75","275.00","","","","","288.75","0423474","2013-07-12",""
"6","2013-05-24","874","21","15.30","306.00","","","","","321.30","0423474","2013-07-12",""
"7","2013-06-24","894","20","14.50","290.00","0","0","","","304.50","0568170","2013-10-21",""
"8","2013-07-24","909","15","10.75","215.00","0","0","","","225.75","0568170","2013-10-21",""
"9","2013-08-24","923","14","10.00","200.00","0","0","","","210.00","0568170","2013-10-21",""
"10","2013-09-24","938","15",\N,"215.00","0","0","","","215.00",\N,\N,\N
"11","2013-10-24","14","14","","200","0","0","","","200","","","CM"
"12","2013-11-24","32","18",\N,"260.00","00.00","00.00","","","260",\N,\N,\N
"13","2013-12-24","794","0","0","0","0","0","","","0","N/A","2013-03-05","0"
