"1","2011-08-26","1782","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2011-09-26","1811","29","21.70","434.00","","","","","455.70","7484737","2012-07-10",""
"3","2011-10-26","1840","29",\N,"434.00","0","0","",\N,"434",\N,\N,\N
"4","2011-11-26","1868","28",\N,"418.00","0","0","",\N,"418",\N,\N,\N
"5","2011-12-26","1888","20",\N,"290.00","0","0","",\N,"290",\N,\N,\N
"6","2012-01-26","1906","18",\N,"260.00","0","0","",\N,"260",\N,\N,\N
"7","2012-02-26","1920","14",\N,"200.00","0","0","",\N,"200",\N,\N,\N
"8","2012-03-26","1934","14",\N,"200.00","0","0","",\N,"200",\N,\N,\N
"9","2012-04-26","1949","15",\N,"215.00","0","0","",\N,"215",\N,\N,\N
"10","2012-05-26","1965","16",\N,"230.00","0","0","",\N,"230",\N,\N,\N
"11","2012-06-26","1972","7",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"12","2012-07-26","1978","6",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"13","2012-08-26","1981","3","","140.00","0","0","",\N,"140","","","PL"
