"1","2012-12-24","7062","0","0","0","0","0","","","0","N/A","2013-01-29","0"
"2","2013-01-24","7108","46","","722.00","","","","","722.00","0159002","2013-03-07",""
"3","2013-02-24","7154","46","","722.00","","","","","722.00","0159556","2013-04-01",""
"4","2013-03-24","7213","59","","943.00","","","","","943.00","0160661","2013-05-17",""
"5","2013-04-24","7252","39","","603.00","","","","","603.00","0160792","2013-05-20",""
"6","2013-05-24","7294","42","","654.00","","","","","654.00","0337831","2013-06-14",""
"7","2013-06-24","7348","54","","858.00","","","","","858.00","0423419","2013-07-12",""
"8","2013-07-24","7455","107","","1759.00","","","","","1759.00","0566320","2013-08-16",""
"9","2013-08-24","7528","73","","1181.00","0","0","","","1181.00","0567089","2013-09-13",""
"10","2013-09-24","7589","61","","977.00","0","0","","","977.00","0568160","2013-10-18",""
"11","2013-10-24","7674","85","","1385.00","0","0","","","1385.00","0677028","2013-11-19",""
"12","2013-11-24","7776","102","83.7","1674.00","00.00","00.00","","","1757.70","0701900","2014-01-03",\N
"13","2013-12-24","7859","83",\N,"1351.00","00.00","00.00","","","1351",\N,\N,\N
