"1","2011-07-26","546","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2011-08-26","549","3","7.00","140.00","","","","","147.00","7714098","2012-03-09",""
"3","2011-09-26","553","4",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"4","2011-10-26","563","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"5","2011-11-26","570","7",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"6","2011-12-26","575","5",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"7","2012-01-26","579","4",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"8","2012-02-26","581","2",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"9","2012-03-26","581","0",\N,"","0","0","",\N,"0",\N,\N,\N
"10","2012-04-26","582","1",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"11","2012-05-26","587","5",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"12","2012-06-26","596","9",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"13","2012-07-26","598","2","","140.00","0","0","","","140","","","PL"
