"3","2012-05-25","147","15","10.75","215.00","","","","","225.75","7484557","2012-06-28",""
"4","2012-06-25","149","2","7.00","140.00","","","","","147.00","5357396","2012-10-23",""
"5","2012-07-25","151","2",\N,"140.00","0","0","","","140",\N,\N,\N
"6","2012-08-25","157","6",\N,"140.00","0","0","","","140",\N,\N,\N
"7","2012-09-25","164","7",\N,"140.00","0","0","","","140",\N,\N,\N
"8","2012-10-25","169","5",\N,"140.00","0","0","","","140",\N,\N,\N
"9","2012-11-25","177","8",\N,"140.00","0","0","","","140",\N,\N,\N
"10","2012-12-25","185","8",\N,"140.00","0","0","","","140",\N,\N,\N
"11","2013-01-25","195","10",\N,"140.00","0","0","","","140",\N,\N,\N
"12","2013-02-25","204","9",\N,"140.00","0","0","","","140",\N,\N,\N
"13","2013-03-25","216","12",\N,"170.00","0","0","","","170",\N,\N,\N
"14","2013-04-25","223","7",\N,"140.00","0","0","","","140",\N,\N,\N
"15","2013-05-25","227","4",\N,"140.00","0","0","","","140",\N,\N,\N
"16","2013-06-25","231","4",\N,"140.00","0","0","","","140",\N,\N,\N
"17","2013-07-25","233","2","","140.00","0","0","","","140","","","PL"
"18","2012-06-25","149","2","7.00","140.00","","","","","147.00","5357396","2012-10-23",""
