"1","2012-12-25","970","0","0","0","0","0","","","0","0159157","2013-03-07","0"
"2","2013-01-25","984","14","10.00","200.00","","","","","210.00","0159157","2013-03-07",""
"3","2013-02-25","996","12","","170.00","","","","","170.00","0159157","2013-03-07",""
"4","2013-03-25","1008","12","8.50","170.00","","","","","178.50","0160269","2013-05-06",""
"5","2013-04-25","1026","18","","260.00","","","","","260.00","0160269","2013-05-06",""
"6","2013-05-25","1043","17",\N,"245.00","0","0","","","245",\N,\N,\N
"7","2013-06-25","1061","18",\N,"260.00","0","0","","","260",\N,\N,\N
"8","2013-07-25","1074","13",\N,"185.00","0","0","","","185",\N,\N,\N
"9","2013-08-25","1082","8","","140.00","0","0","","","140","","",""
"10","2013-09-25","1087","5",\N,"140.00","0","0","","","140.00",\N,\N,\N
"11","2013-10-25","1094","7","","140.00","0","0","","","140","","","PL"
