"1","2012-12-27","180","14","10.00","200.00","0","0","","","210.00","0423934","2013-07-26","0"
"2","2013-01-27","187","7","7.00","140.00","","","","","147.00","0423934","2013-07-26",""
"3","2013-02-27","193","6","7.00","140.00","","","","","147.00","0423934","2013-07-26",""
"4","2013-03-27","203","10","7.00","140.00","","","","","147.00","0423934","2013-07-26",""
"5","2013-04-27","213","10","7.00","140.00","","","","","147.00","0423934","2013-07-26",""
"6","2013-05-27","213","0","","0","","","","","0","00000000","0000-00-00","NO WATER"
"7","2013-06-27","215","2","7.00","140.00","","","","","147.00","0566533","2013-08-28",""
"8","2013-07-27","227","12","8.50","170.00","","","","","178.50","0566533","2013-08-28",""
"9","2013-08-27","253","26","19.3","386.00","0","0","",\N,"405.30","0677082","2013-11-27",""
"10","2013-09-27","268","15","10.75","215.00","0","0","",\N,"225.75","0677082","2013-11-27",""
"11","2013-10-27","281","13","9.25","185.00","0","0","",\N,"194.25","0701765","2014-01-08",\N
"12","2013-11-27","293","12","8.5","170.00","00.00","00.00","",\N,"178.50","0701765","2014-01-08",\N
"13","2013-12-27","309","16","","230.00","00.00","00.00","",\N,"230.00","","",""
