"1","2012-12-27","177","11","0","155.00","0","0","","","155.00","0073852","2013-01-17","0"
"2","2013-01-27","183","6","","140.00","","","","","140.00","0158554","2013-02-19",""
"3","2013-02-27","192","9","7.00","140.00","","","","","147.00","0159982","2013-04-16",""
"4","2013-03-27","202","10","","140","","","","","140.00","0159982","2013-04-16",""
"5","2013-04-27","213","11","7.75","155.00","","","","","162.75","0423283","2013-07-05",""
"6","2013-05-27","221","8","7.00","140.00","","","","","147.00","0423283","2013-07-05",""
"7","2013-06-27","230","9","7.00","140.00","","","","","147.00","0424695","2013-08-13",""
"8","2013-07-27","242","12","","170.00","","","","","170.00","0424695","2013-08-13",""
"9","2013-08-27","254","12","8.50","170.00","","","","","178.50","0567673","2013-10-09",""
"10","2013-09-27","268","14","","200.00","","","","","200.00","0567673","2013-10-09",""
"11","2013-10-27","280","12","0","170.00","0","0","","","170.00","0676882","2013-11-18",\N
"12","2013-11-27","289","9","0","140.00","00.00","00.00","","","140.00","0677546","2013-12-10",\N
"13","2013-12-27","298","9","0","140.00","00.00","00.00","","","140.00","0702309","2014-01-17",\N
