"1","2013-02-28","217","0","0","0","0","0","","","0","0159669","2013-04-08","0"
"2","2013-03-28","225","8","7.00","140.00","","","","","147.00","0160472","2013-05-10",""
"3","2013-04-28","237","12","8.50","170.00","","","","","178.50","0337847","2013-06-17",""
"4","2013-05-28","256","19","13.75","275.00","","","","","288.75","0338267","2013-07-02",""
"5","2013-06-28","267","11","7.75","155.00","","","","","162.75","0567907","2013-09-09",""
"6","2013-07-28","277","10","7.00","140.00","","","","","147.00","0567907","2013-09-09",""
"7","2013-08-28","287","10","7.00","140.00","","","","","147.00","0567907","2013-09-09",""
"9","2013-09-28","299","12","8.50","170.00","0","0","","","178.50","0568431","2013-10-30",""
"10","2013-10-28","310","11","","155.00","0","0","","","155.00","0676913","2013-11-19",""
"11","2013-11-28","321","11",\N,"155.00","00.00","00.00","","","155",\N,\N,\N
"12","2013-12-28","330","9",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
