"1","2012-12-26","368","28","20.90","418","0","0","","","438.90","0158892","2013-02-21","0"
"2","2013-01-26","387","19","13.75","275.00","","","","","288.75","0158892","2013-02-21",""
"3","2013-02-26","410","23","16.90","338.00","","","","","354.90","0424008","2013-07-26",""
"4","2013-03-26","430","20","14.50","290.00","","","","","304.50","0424008","2013-07-26",""
"5","2013-04-26","460","30","22.50","450.00","","","","","472.50","0424532","2013-08-13",""
"6","2013-05-26","492","32","24.20","484.00","","","","","508.20","0424532","2013-08-13",""
"7","2013-06-26","526","34","25.90","518.00","","","","","543.90","0567639","2013-10-07",""
"8","2013-07-26","564","38","29.30","586.00","","","","","615.30","0567639","2013-10-07",""
"9","2013-08-26","602","38","29.3","586.00","0","0","",\N,"615.30","0702287","2014-01-13",\N
"10","2013-09-26","634","32","24.2","484.00","0","0","",\N,"508.20","0702287","2014-01-13",\N
"11","2013-10-26","668","34",\N,"518.00","0","0","",\N,"518",\N,\N,\N
"12","2013-11-26","699","31",\N,"467.00","00.00","00.00","",\N,"467",\N,\N,\N
"13","2013-12-26","726","27",\N,"402.00","00.00","00.00","",\N,"402",\N,\N,\N
