"1","2013-04-27","12","0","0","0","0","0","","","0","N/A","2013-01-01","0"
"2","2013-05-27","25","13","9.25","185.00","","","","","194.25","0424496","2013-08-08",""
"3","2013-06-27","36","11","7.75","155.00","","","","","162.75","0567938","2013-09-11",""
"4","2013-07-27","48","12","8.50","170.00","","","","","178.50","0567809","2013-10-14",""
"5","2013-08-27","58","10","7","140.00","0","0","","","147.00","0677305","2013-11-28",""
"6","2013-09-27","68","10","","140.00","0","0","","","140.00","","",""
"7","2013-10-27","78","10","","140.00","0","0","","","140.00","","",""
"8","2013-11-27","87","9",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
"9","2013-11-27","87","9",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
"10","2013-12-27","96","9",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
