"2","2006-11-27","62","13","9.25","185.00","","","","","194.25","7214142","2007-04-23",""
"3","2006-12-27","71","9","7.00","140.00","","","","","147.00","7214144","2007-04-23",""
"4","2007-01-27","84","13",\N,"185.00","0","0","",\N,"185",\N,\N,\N
"5","2007-02-27","95","11","","155.00","0","0","","","155","7215563","2007-07-05",""
"6","2007-03-27","106","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"7","2007-04-27","120","14",\N,"200.00","0","0","",\N,"200",\N,\N,\N
"8","2007-05-27","127","7",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"9","2007-06-27","137","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"10","2007-07-27","148","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"11","2007-08-27","164","16","","230.00","0","0","","","230","","","PL"
"12","2006-12-27","71","9","7.00","140.00","","","","","147.00","7214144","2007-04-23",""
