"4","2009-04-25","1360","25","","370.00","","","","","370.00","0344470","2009-06-22",""
"5","2009-05-25","1382","22","","322.00","","","","","322.00","0344522","2009-06-25",""
"6","2009-06-25","1409","27",\N,"402.00","0","0","","","402",\N,\N,\N
"7","2009-07-25","1433","24",\N,"354.00","0","0","","","354",\N,\N,\N
"8","2009-08-25","1457","24",\N,"354.00","0","0","","","354",\N,\N,\N
"11","2009-09-25","1479","22","","322.00","0","0","","","322.00","","",""
"12","2009-10-25","1499","20",\N,"290.00","0","0","","","290",\N,\N,\N
"13","2009-11-25","1519","20",\N,"290.00","0","0","","","290",\N,\N,\N
"14","2009-12-25","1539","20",\N,"290.00","0","0","","","290",\N,\N,\N
"15","2010-01-25","1557","18",\N,"260.00","0","0","","","260",\N,\N,\N
"16","2010-02-25","1574","17",\N,"245.00","0","0","","","245",\N,\N,\N
"17","2010-03-25","1592","18",\N,"260.00","0","0","","","260",\N,\N,\N
"18","2010-04-25","1611","19",\N,"275.00","0","0","","","275",\N,\N,\N
"19","2010-05-25","1633","22",\N,"322.00","0","0","","","322",\N,\N,\N
"20","2010-06-25","1655","22",\N,"322.00","0","0","","","322",\N,\N,\N
"21","2010-07-25","1668","13","","185.00","0","0","","","185","","","PL"
