"1","2012-12-25","847","14","0","200","0","0","","","200","0073719","2013-01-15","0"
"2","2012-11-25","833","14","10","200","0","0","","","210","0073719","2013-01-15","0"
"3","2013-01-25","856","9","7","140","","","","","147","0159169","2013-03-08",""
"4","2013-02-25","869","13","","185","","","","","185","0159169","2013-03-08",""
"5","2013-03-25","881","12","","170","","","","","170","0159740","2013-04-08",""
"6","2013-04-25","893","12","","170","","","","","170","0160627","2013-05-08",""
"7","2013-05-25","906","13","","185","","","","","185","0337569","2013-06-04",""
"8","2013-06-25","916","10","","140","","","","","140","0338169","2013-07-01",""
"9","2013-07-25","931","15","","215","","","","","215","0424316","2013-08-05",""
"10","2013-08-25","941","10","","140","","","","","140","0566651","2013-08-30",""
"11","2013-09-25","954","13","","185","","","","","185","0567576","2013-10-02",""
"12","2013-10-25","971","17","12.25","245.00","0","0","","","257.25","0701303","2013-12-11",\N
"13","2013-11-25","987","16","0","230.00","00.00","00.00","","","230.00","0701303","2013-12-11",\N
"14","2013-12-25","998","11",\N,"155.00","00.00","00.00","","","155",\N,\N,\N
