"1","2012-12-25","1285","0","0","0","0","0","","","0","0160242","2013-04-29","0"
"2","2013-01-25","1306","21","15.30","306.00","","","","","321.30","0338078","2013-06-27",""
"3","2013-02-25","1321","15","10.75","215.00","","","","","225.75","0338078","2013-06-27",""
"4","2013-03-25","1335","14","10.00","200","","","","","200.00","0423818","2013-07-23",""
"5","2013-04-25","1353","18","13","260","","","","","273","0423818","2013-07-23",""
"6","2013-05-25","1374","21","15.30","306.00","","","","","321.30","0424664","2013-08-12",""
"7","2013-06-25","1396","22","16.10","322.00","0","0","","","338.10","0568665","2013-11-07",""
"8","2013-07-25","1413","17","12.25","245.00","0","0","","","257.25","0568665","2013-11-07",""
"9","2013-08-25","1429","16",\N,"230.00","0","0","","","230",\N,\N,\N
"10","2013-09-25","1448","19",\N,"275.00","0","0","","","275.00",\N,\N,\N
"11","2013-10-25","1466","18",\N,"260.00","0","0","","","260",\N,\N,\N
"12","2013-11-25","1487","21",\N,"306.00","00.00","00.00","","","306",\N,\N,\N
"13","2013-12-25","1504","17","","245.00","00.00","00.00","","","245","","","PL"
