"2","2006-06-26","394","15","","215.00","","","",\N,"215.00","7206167","2006-07-14",""
"3","2006-07-26","408","14","","200.00","","","",\N,"200.00","7206673","2006-08-15",""
"4","2006-08-26","423","15","","215.00","","","",\N,"215.00","7207063","2006-09-15",""
"5","2006-09-26","440","17",\N,"245.00","0","0","",\N,"245",\N,\N,\N
"6","2006-10-26","449","9","7.00","140.00","","","",\N,"147.00","7212445","2007-01-16",""
"7","2006-11-26","462","13","9.25","185.00","","","",\N,"194.25","7212445","2007-01-16",""
"8","2006-12-26","474","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"9","2007-01-26","486","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"10","2007-02-26","498","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"11","2007-03-26","511","13",\N,"185.00","0","0","",\N,"185",\N,\N,\N
"12","2007-04-26","522","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"13","2007-05-26","530","8",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"14","2007-06-26","543","13",\N,"185.00","0","0","",\N,"185",\N,\N,\N
"15","2007-07-26","559","16",\N,"230.00","0","0","",\N,"230",\N,\N,\N
"16","2007-08-26","577","18","","260.00","0","0","",\N,"260","","","PL"
