"1","2012-12-28","975","0","0","0","0","0","","","0","N/A","2008-01-01","0"
"2","2013-01-28","981","6","","140.00","","","","","140.00","0074329","2013-02-12",""
"3","2013-02-28","987","6","","140.00","","","","","140.00","0159412","2013-03-20",""
"4","2013-03-28","991","4","","140.00","","","","","140.00","0159700","2013-04-15",""
"5","2013-04-28","999","8","","140.00","","","","","140.00","0160512","2013-05-15",""
"6","2013-05-28","1010","11","","155.00","","","","","155.00","0337983","2013-06-19",""
"7","2013-06-28","1021","22","","155.00","","","","","155.00","0423423","2013-07-12",""
"8","2013-07-28","1036","15","","215.00","","","","","215.00","0424438","2013-08-12",""
"9","2013-08-28","1052","16","","230.00","","","","","230.00","0567918","2013-09-09",""
"10","2013-09-28","1073","21","","306.00","","","","","306.00","0567676","2013-10-10",""
"11","2013-10-28","1090","17","0","245.00","0","0","","","245.00","0568489","2013-11-11",\N
"12","2013-11-28","1105","15","0","215.00","00.00","00.00","","","215.00","0677567","2013-12-06",\N
"13","2013-12-28","1128","23","0","338.00","00.00","00.00","","","338.00","0702208","2014-01-09",\N
