"1","2012-07-24","854","12","8.50","170.00","0","0","","","178.50","0073738","2013-01-16","0"
"2","2012-08-24","867","13","9.25","185.00","","","","","194.25","0073738","2013-01-16",""
"3","2012-09-24","881","14","10.00","200.00","","","","","210.00","0073738","2013-01-16",""
"4","2012-10-24","892","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"5","2012-11-24","904","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"6","2012-12-24","918","14",\N,"200.00","0","0","",\N,"200",\N,\N,\N
"7","2013-01-24","930","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"8","2013-02-24","944","14",\N,"200.00","0","0","",\N,"200",\N,\N,\N
"9","2013-03-24","959","15",\N,"215.00","0","0","",\N,"215",\N,\N,\N
"10","2013-04-24","975","16",\N,"230.00","0","0","",\N,"230",\N,\N,\N
"11","2013-05-24","997","22",\N,"322.00","0","0","",\N,"322",\N,\N,\N
"12","2013-06-24","1017","20",\N,"290.00","0","0","",\N,"290",\N,\N,\N
"13","2013-07-24","1034","17","","245.00","0","0","","","245","","","PL"
