"2","2012-12-25","527","15","10.75","215.00","","","","","225.75","0159591","2013-04-01",""
"3","2013-01-25","537","10","7","140","","","","","147","0159591","2013-04-01","500 RF"
"4","2013-02-25","559","22","16.1","322.00","","","","","338.10","0337947","2013-06-25",""
"5","2013-03-25","567","8","7","140","","","","","147","0423832","2013-07-24",""
"6","2013-04-25","576","9","7","140","","","","","147","0423832","2013-07-24",""
"7","2013-05-25","589","13","9.25","185","","","","","194.25","0566427","2013-08-27",""
"8","2013-06-25","600","11","7.75","155","","","","","162.75","0566427","2013-08-27",""
"9","2013-07-25","609","9","7","140","","","","","147","0566427","2013-08-27",""
"10","2013-08-25","616","7","7.00","140","","","","","147","0567637","2013-10-07",""
"11","2013-09-25","623","7","7","140.00","0","0","","","147.00","0701628","2014-01-07",\N
"12","2013-10-25","631","8","7","140.00","0","0","","","147.00","0701628","2014-01-07",\N
"13","2013-11-25","638","7",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
"14","2013-12-25","643","5",\N,"140.00","00.00","00.00","","","140",\N,\N,\N
