"1","2012-12-26","18","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-26","21","3","","140.00","","","","","140.00","0074278","2013-02-08",""
"3","2013-02-26","24","3","","140.00","","","","","140.00","0159090","2013-03-08",""
"4","2013-03-26","28","4","","140.00","","","","","140.00","0159671","2013-04-08",""
"5","2013-04-26","30","2","","140.00","","","","","140.00","0160428","2013-05-08",""
"6","2013-05-26","32","2","","140.00","","","","","140.00","0337621","2013-06-07",""
"7","2013-06-26","34","2","","140.00","","","","","140.00","0338239","2013-07-09",""
"8","2013-07-26","36","2","","140.00","","","","","140.00","0424249","2013-08-06",""
"9","2013-08-26","37","1","","140.00","","","","","140.00","00566322","2013-09-04",""
"10","2013-09-26","38","1","","140.00","","","","","140.00","0567418","2013-10-08",""
"11","2013-10-26","40","2","","140.00","","","","","140.00","0568388","2013-11-06",""
"13","2013-11-26","42","2","0","140.00","00.00","00.00","",\N,"140.00","0677186","2013-12-02",\N
"14","2013-12-26","43","1","0","140.00","00.00","00.00","",\N,"140.00","0701486","2014-01-06",\N
