"1","2012-12-26","874","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-26","884","10","","140.00","","","","","140.00","0074415","2013-02-11",""
"3","2013-02-26","895","11","","155.00","","","","","155.00","0159067","2013-03-07",""
"4","2013-03-26","905","10","7.00","140.00","","","","","147.00","0160921","2013-05-27",""
"5","2013-04-26","916","11","7.75","155.00","","","","","162.75","0160921","2013-05-27",""
"6","2013-05-26","928","12","","170.00","","","","","170.00","0337617","2013-06-07",""
"7","2013-06-26","942","14","","200.00","","","","","200.00","0423368","2013-07-10",""
"8","2013-07-26","952","10","","140.00","","","","","140.00","0424247","2013-08-06",""
"9","2013-08-26","962","10","","140.00","0","0","",\N,"140","0566738","2013-09-06",""
"10","2013-09-26","972","10","","140.00","","","","","140.00","0567446","2013-10-09",""
"11","2013-10-26","982","10","7","140.00","0","0","",\N,"147.00","0677388","2013-12-03",\N
"13","2013-11-26","992","10","0","140.00","00.00","00.00","",\N,"140.00","0677388","2013-12-03",\N
"14","2013-12-26","1002","10","0","140.00","00.00","00.00","",\N,"140.00","0702231","2014-01-09",\N
