"1","2012-12-28","1294","0","0","0","0","0","","","0","N/A","2008-01-01","0"
"2","2013-01-28","1311","17","12.25","245","","","","","257.25","0151999","2013-04-17",""
"3","2013-02-28","1326","15","10.75","215","","","","","225.75","0160028","2013-04-30",""
"4","2013-03-28","1343","17","12.25","245","","","","","257.25","0337738","2013-06-17",""
"5","2013-03-28","1343","17","12.25","245","","","","","257.25","0337738","2013-06-17",""
"6","2013-04-28","1366","23","16.90","338","","","","","354.90","0337738","2013-06-17",""
"7","2013-05-28","1392","26","19.30","386","","","","","405.30","0424274","2013-08-02",""
"8","2013-06-28","1417","25","18.50","370","","","","","388.50","0424274","2013-08-02",""
"9","2013-07-28","1441","24","","354","","","","","354","0424274	","2013-08-02",""
"10","2013-08-28","1467","26","","386","","","","","386","0566882","2013-09-16",""
"11","2013-09-28","1497","30","22.5","450.00","0","0","","","472.50","0701340","2013-12-16",\N
"12","2013-10-28","1532","35","26.75","535.00","0","0","","","561.75","0701340","2013-12-16",\N
"13","2013-11-28","1564","32",\N,"484.00","00.00","00.00","","","484",\N,\N,\N
"14","2013-12-28","1597","33",\N,"501.00","00.00","00.00","","","501",\N,\N,\N
