"1","2012-12-28","752","0","0","0","0","0","","","0","N/A","2008-01-01","0"
"2","2013-01-28","766","14","10.00","200.00","","","","","210.00","0338197","2013-07-03",""
"3","2013-02-28","777","11","7.75","155.00","","","","","162.75","0338198","2013-07-03",""
"4","2013-03-28","789","12","8.50","170.00","","","","","178.50","0338198","2013-07-03",""
"5","2013-04-28","800","11","7.75","155.00","","","","","162.75","0423747","2013-07-22",""
"6","2013-05-28","813","13","9.25","185","0","0","","","194.25","0568721","2013-11-14",""
"7","2013-06-28","824","11","7.75","155.00","0","0","","","162.75","0568721","2013-11-14",""
"8","2013-07-28","835","11","7.75","155.00","0","0","","","162.75","0568721","2013-11-14",""
"9","2013-08-28","846","11","7.75","155.00","0","0","","","162.75","0568721","2013-11-14",""
"10","2013-09-28","858","12","8.5","170.00","0","0","","","178.50","0568721","2013-11-14",""
"11","2013-10-28","874","16",\N,"230.00","0","0","","","230",\N,\N,\N
"12","2013-11-28","889","15",\N,"215.00","00.00","00.00","","","215",\N,\N,\N
"13","2013-12-28","901","12",\N,"170.00","00.00","00.00","","","170",\N,\N,\N
"14","2013-12-28","901","12",\N,"170.00","00.00","00.00","","",\N,\N,\N,\N
