"4","2008-11-25","87","13","9.25","185.00","","","","","194.25","0285487","2009-03-18",""
"5","2008-12-25","99","12","8.50","170.00","","","","","178.50","0285487","2009-03-18",""
"6","2009-01-25","111","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"7","2009-02-25","116","5",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"8","2009-03-25","126","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"9","2009-04-25","138","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"10","2009-05-25","153","15",\N,"215.00","0","0","",\N,"215",\N,\N,\N
"11","2009-06-25","168","15",\N,"215.00","0","0","",\N,"215",\N,\N,\N
"12","2009-07-25","176","8","","140.00","0","0","","","140","","","PL"
"13","2008-12-25","99","12","8.50","170.00","","","","","178.50","0285487","2009-03-18",""
"18","2009-08-25","0","0","","0","","","","","0.00","","","RE-OPEN"
"19","2009-12-25","204","28","","418.00","","","","","418.00","","",""
"20","2010-01-25","228","24","","354.00","","","","","354.00","","",""
"21","2010-02-25","261","33","","501.00","","","","","501.00","","",""
"22","2010-03-25","313","52","","824.00","","","","","824.00","","",""
"23","2010-04-25","365","52","","824.00","","","","","824.00","","",""
"24","2010-05-25","417","52","","824.00","","","","","824.00","","",""
"25","2010-06-25","456","39","","603.00","","","","","603.00","","",""
"26","2010-07-25","489","33","","501.00","","","","","501.00","","",""
"27","2010-08-25","493","4","","140.00","","","","","140.00","","","PL"
