"1","2012-12-27","673","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-27","682","9","","140.00","","","","","140.00","0158691","2013-02-20",""
"3","2013-02-27","689","7","","140.00","","","","","140.00","0159288","2013-03-14",""
"4","2013-03-27","697","8","","140.00","","","","","140.00","0159882","2013-04-18",""
"5","2013-04-27","705","8","","140.00","","","","","140.00","0160717","2013-05-17",""
"6","2013-05-27","715","10","","140.00","","","","","140.00","0337764","2013-06-11",""
"7","2013-06-27","723","8","","140.00","","","","","140.00","0423481","2013-07-12",""
"8","2013-07-27","732","9","","140.00","","","","","140.00","0424560","2013-08-12",""
"9","2013-08-27","742","10","","140.00","","","","","140.00","0567276","2013-09-19",""
"10","2013-09-27","751","9","","140.00","","","","","140.00","0567815","2013-10-14",""
"11","2013-10-27","760","9","0","140.00","0","0","",\N,"140.00","0676684","2013-11-12",\N
"12","2013-11-27","769","9","0","140.00","00.00","00.00","",\N,"140.00","0677078","2013-11-27",""
"13","2013-12-27","778","9","0","140.00","00.00","00.00","",\N,"140.00","0701775","2014-01-08",\N
