"2592","0160811","2013-05-21","2010-03-0985","162.75","",""
"2593","0337943","2013-06-25","2010-03-0985","178.50","",""
"2594","0423986","2013-07-29","2010-03-0985","162.75","",""
"2595","0566948","2013-09-24","2010-03-0985","162.75","",""
"2596","0073486","2012-01-05","2011-06-1217","0","","0"
"2599","0074163","2013-02-04","2011-06-1217","140.00","",""
"2600","0158731","2013-03-04","2011-06-1217","140.00","",""
"2601","0159519","2013-04-03","2011-06-1217","140.00","",""
"2602","0160655","2013-05-17","2011-06-1217","140.00","",""
"2603","0337571","2013-06-04","2011-06-1217","140.00","",""
"2604","04243325","2013-07-09","2011-06-1217","140.00","",""
"2605","0424221","2013-08-02","2011-06-1217","140.00","",""
"2606","0566752","2013-09-02","2011-06-1217","140.00","",""
"2607","0567360","2013-09-24","2004-05-0029","147.00","",""
"2608","0567360","2013-09-24","2004-05-0029","147.00","",""
"2609","N/A","2013-01-08","2004-09-0220","wara aq idea","","0"
"2610","0159483","2013-03-22","2004-09-0220","438.90","",""
"2611","0159887","2013-04-22","2004-09-0220","455.70","",""
"2612","0337651","2013-06-10","2004-09-0220","405.30","",""
"2613","0423772","2013-07-23","2004-09-0220","472.50","",""
"2614","0423772","2013-07-23","2004-09-0220","472.50","",""
"2615","0423224","2013-08-18","2004-09-0220","420.10","",""
"2616","N/A","2013-01-15","2004-05-0059","wara aq idea","","0"
"2617","0773820","2013-02-13","2004-05-0059","170.00","",""
"2618","0158614","2013-03-14","2004-05-0059","185.00","",""
"2619","0159919","2013-04-11","2004-05-0059","170.00","",""
"2620","0160584","2013-05-08","2004-05-0059","230.00","",""
"2621","0160584","2013-06-17","2004-05-0059","230.00","",""
"2622","0424152","2013-07-29","2004-05-0059","257.25","",""
"2623","0567306","2013-09-25","2012-11-1361","147.00","","PAID"
"2624","0567306","2013-09-25","2012-11-1361","140.00","","PAID"
"2625","0424197","2013-08-13","2004-05-0059","200.00","",""
"2626","0073497","2013-01-10","2004-05-0027","wara aq idea","","0"
"2627","0074232","2013-02-06","2004-05-0027","306.00","",""
"2628","0159695","2013-04-12","2004-05-0027","245.00","",""
"2629","0159695","2013-04-12","2004-05-0027","245.00","",""
"2630","0160355","2013-05-16","2004-05-0027","370.00","",""
"2631","0338029","2013-06-14","2004-05-0027","338.10","",""
"2632","0423973","2013-07-25","2004-05-0027","304.50","",""
"2633","0566443","2013-08-27","2004-05-0027","288.75","",""
"2634","0566789","2013-09-03","2004-05-0027","306.00","",""
"2635","0159187","2013-03-12","2010-08-1074","wara aq idea","","0"
"2636","0423745","2013-07-22","2010-08-1074","388.50","",""
"2637","0423745","2013-07-22","2010-08-1074","388.50","",""
"2638","0423808","2013-07-23","2010-08-1074","354.90","",""
"2639","0423808","2013-07-23","2010-08-1074","354.90","",""
"2640","0566506","2013-08-23","2010-08-1074","288.75","",""
"2641","0567204","2013-09-18","2010-08-1074","371.70","",""
"2642","0074134","2013-02-04","2005-02-0264","140.00","",""
"2643","0074134","2013-02-04","2005-02-0264","140.00","",""
"2644","0160377","2013-04-21","2005-02-0264","200.00","",""
"2645","0160377","2013-04-21","2005-02-0264","200.00","",""
"2646","0160377","2013-04-21","2005-02-0264","200.00","",""
"2647","0338072","2013-06-27","2005-02-0264","230.00","",""
"2648","0338072","2013-06-27","2005-02-0264","230.00","",""
"2649","0424111","2013-07-30","2005-02-0264","170.00","",""
"2650","0566654","2013-08-30","2005-02-0264","140.00","",""
"2651","0074105","2013-01-05","2004-11-0245","wara aq idea","","0"
"2652","0158924","2013-03-04","2004-11-0245","241.50","",""
"2653","0159759","2013-04-08","2004-11-0245","225.75","",""
"2654","0334607","2013-06-07","2004-11-0245","215.00","",""
"2655","0334607","2013-06-07","2004-11-0245","215.00","",""
"2656","0160048","2013-05-03","2005-03-0274","241.50","",""
"2657","0160048","2013-05-03","2005-03-0274","241.50","",""
"2658","0160867","2013-05-30","2005-03-0274","273.00","",""
"2659","0160867","2013-05-30","2005-03-0274","273.00","",""
"2660","0338094","2013-07-01","2005-03-0274","472.50","",""
"2661","0566636","2013-08-29","2005-03-0274","526.05","",""
"2662","0423246","2013-09-05","2005-03-0274","288.75","",""
"2663","0158703","2013-02-22","2008-04-0814","wara aq idea","","0"
"2664","0074216","2013-02-04","2008-04-0814","215.00","",""
"2665","0159320","2013-03-18","2008-04-0814","484.00","",""
"2666","0160118","2013-04-19","2008-04-0814","140.00","",""
"2667","0160712","2013-05-16","2008-04-0814","140.00","",""
"2668","0338037","2013-06-23","2008-04-0814","140.00","",""
"2669","0423573","2013-07-16","2008-04-0814","140.00","",""
"2670","0424727","2013-08-14","2008-04-0814","185.00","",""
"2671","0567366","2013-09-25","2013-02-1398","422.10","","PAID"
"2672","0073315","2013-01-07","2005-04-0292","wara aq idea","","0"
"2673","0158534","2013-02-18","2005-04-0292","350.40","",""
"2674","0159644","2013-04-04","2005-04-0292","342.04","",""
"2675","0159644","2013-04-04","2005-04-0292","342.04","",""
"2676","0159644","2013-06-03","2005-04-0292","342.04","",""
"2677","0338166","2013-07-01","2005-04-0292","373.54","",""
"2678","0424125","2013-07-30","2005-04-0292","395.04","",""
"2679","0567085","2013-09-13","2005-04-0292","405.04","",""
"2680","0158835","2013-03-05","2005-03-0278","wara aq idea","","0"
"2681","0338271","2013-07-02","2005-03-0278","162.75","",""
"2682","0338271","2013-07-02","2005-03-0278","162.75","",""
"2683","0338271","2013-07-02","2005-03-0278","162.75","",""
"2684","0338271","2013-07-02","2005-03-0278","162.75","",""
"2685","0566508","2013-08-23","2005-03-0278","147.00","",""
"2686","0074130","2013-02-04","2007-05-0709","wara aq idea","","0"
"2687","0159459","2013-03-19","2007-05-0709","147.00","",""
"2688","0423905","2013-07-23","2007-05-0709","147.00","",""
"2689","0423905","2013-07-23","2007-05-0709","147.00","",""
"2690","0566509","2013-08-23","2007-05-0709","147.00","",""
"2691","0566509","2013-08-23","2007-05-0709","147.00","",""
"2692","0566938","2013-09-20","2007-05-0709","147.00","",""
"2693","0159663","2013-04-08","2007-06-0728","wara aq idea","","0"
"2694","0160093","2013-04-18","2007-06-0728","405.30","",""
"2695","0160050","2013-05-03","2007-06-0728","338.00","",""
"2696","0160050","2013-05-03","2007-06-0728","338.00","",""
"2697","0160050","2013-05-03","2007-06-0728","338.00","",""
"2698","0423338","2013-07-10","2007-06-0728","245.00","",""
"2699","0423338","2013-07-10","2007-06-0728","245.00","",""
"2700","0424391","2013-08-06","2007-06-0728","200.00","",""
"2701","0567927","2013-09-10","2007-06-0728","338.00","",""
"2702","0074258","2013-02-05","2004-11-0247","wara aq idea","","0"
"2703","0158821","2013-03-05","2004-11-0247","257.25","",""
"2704","0160005","2013-04-24","2004-11-0247","225.75","",""
"2705","0160537","2013-05-20","2004-11-0247","178.50","",""
"2706","0337579","2013-06-04","2004-11-0247","304.50","",""
"2707","0423596","2013-07-17","2004-11-0247","288.75","",""
"2708","0566314","2013-08-16","2004-11-0247","241.50","",""
"2709","0566911","2013-09-17","2004-11-0247","225.75","",""
"2710","0073553","2013-01-01","2005-12-0451","wara aq idea","","0"
"2711","0074257","2013-02-04","2005-12-0451","552.00","",""
"2712","0159208","2013-03-13","2005-12-0451","705.00","",""
"2713","0159506","2013-04-02","2005-12-0451","586.00","",""
"2714","0160962","2013-06-04","2005-12-0451","841.00","",""
"2715","0423287","2013-07-05","2005-12-0451","865.20","",""
"2716","0423654","2013-07-18","2005-12-0451","722.00","",""
"2717","0424631","2013-08-20","2005-12-0451","705.00","",""
"2718","0567064","2013-09-12","2005-12-0451","790.00","",""
"2719","0074102","2013-01-24","2010-09-1097","wara aq idea","","0"
"2720","0159745","2013-04-08","2010-09-1097","178.50","",""
"2721","0159745","2013-04-08","2010-09-1097","178.50","",""
"2722","0337794","2013-06-14","2010-09-1097","552.00","",""
"2723","0160391","2013-05-22","2010-09-1097","371.70","",""
"2724","0337794","2013-06-14","2010-09-1097","552.00","",""
"2725","0423755","2013-07-22","2010-09-1097","758.10","",""
"2726","0424685","2013-08-13","2010-09-1097","637.00","",""
"2727","0567922","2013-09-10","2010-09-1097","484.00","",""
"2728","0424014","2013-07-26","2004-06-0135","247.28","",""
"2729","0424014","2013-07-26","2004-06-0135","247.28","",""
"2730","0566417","2013-08-27","2004-06-0135","310.28","",""
"2731","0566417","2013-08-27","2004-06-0135","310.28","",""
"2732","N/A","2013-07-25","2007-07-0732","wara aq idea","","0"
"2733","0423492","2013-07-15","2007-07-0732","704.55","",""
"2734","0566861","2013-09-16","2007-07-0732","472.50","",""
"2735","0073445","2013-01-10","2005-09-0346","0","","0"
"2736","0074237","2013-02-06","2005-09-0346","200.00","",""
"2737","0159148","2013-03-12","2005-09-0346","140.00","",""
"2738","0160090","2013-04-18","2005-09-0346","140.00","",""
"2739","0160375","2013-05-20","2005-09-0346","241.50","",""
"2740","0160992","2013-06-10","2005-09-0346","245.00","",""
"2741","0423307","2013-07-08","2005-09-0346","230.00","",""
"2742","0566322","2013-08-16","2005-09-0346","200.00","",""
"2743","0567135","2013-09-16","2005-09-0346","245.00","",""
"2744","0073995","2013-01-16","2004-07-0184","wara aq idea","","0"
"2745","0074432","2013-02-13","2004-07-0184","140.00","",""
"2746","0423867","2013-07-23","2004-07-0184","147.00","",""
"2747","0423867","2013-07-23","2004-07-0184","147.00","",""
"2748","0424119","2013-07-30","2004-07-0184","508.20","",""
"2749","0424119","2013-07-30","2004-07-0184","508.20","",""
"2750","0424377","2013-08-06","2004-07-0184","338.00","",""
"2751","0424377","2013-08-06","2004-07-0184","338.00","",""
"2752","0423233","2013-09-02","2004-07-0184","185.00","",""
"2753","0073334","2013-01-09","2010-11-1123","wara aq idea","","0"
"2754","0159741","2013-04-08","2010-11-1123","140.00","",""
"2755","0159741","2013-04-08","2010-11-1123","140.00","",""
"2756","0159741","2013-04-08","2010-11-1123","140.00","",""
"2757","0160335","2013-05-06","2010-11-1123","140.00","",""
"2758","0160980","2013-06-06","2010-11-1123","484.00","",""
"2759","0073552","2013-01-08","2004-08-0206","wara aq idea","","0"
"2760","0074250","2013-02-08","2004-08-0206","140.00","",""
"2761","0158747","2013-03-05","2004-08-0206","140.00","",""
"2762","0159507","2013-04-02","2004-08-0206","140.00","",""
"2763","0160859","2013-05-27","2004-08-0206","147.00","",""
"2764","0423522","2013-07-16","2004-08-0206","140.00","",""
"2765","0423522","2013-07-16","2004-08-0206","140.00","",""
"2766","0423231","2013-09-02","2004-08-0206","140.00","",""
"2767","0423231","2013-09-02","2004-08-0206","140.00","",""
"2768","0073587","2013-01-10","2004-06-0118","wara aq idea","","0"
"2769","0074423","2013-02-12","2004-06-0118","140.00","",""
"2770","0159294","2013-03-14","2004-06-0118","140.00","",""
"2771","0159739","2013-04-08","2004-06-0118","140.00","",""
"2772","0160740","2013-05-17","2004-06-0118","140.00","",""
"2773","0337718","2013-06-17","2004-06-0118","140.00","",""
"2774","0423426","2013-07-15","2004-06-0118","140.00","",""
"2775","0424742","2013-08-15","2004-06-0118","140.00","",""
"2776","0566885","2013-09-16","2004-06-0118","140.00","",""
"2777","0159157","2013-03-07","2009-02-0900","170.00","",""
"2778","0159157","2013-03-07","2009-02-0900","170.00","",""
"2779","0159157","2013-03-07","2009-02-0900","170.00","",""
"2780","0160269","2013-05-06","2009-02-0900","260.00","",""
"2781","0160269","2013-05-06","2009-02-0900","260.00","",""
"2782","0074267","2013-02-06","2006-03-0488","140.00","",""
"2783","0074267","2013-02-06","2006-03-0488","140.00","",""
"2784","0423356","2013-07-09","2006-03-0488","140.00","",""
"2785","0423356","2013-07-09","2006-03-0488","140.00","",""
"2786","0423356","2013-07-09","2006-03-0488","140.00","",""
"2787","0423356","2013-07-09","2006-03-0488","140.00","",""
"2788","0423356","2013-07-09","2006-03-0488","140.00","",""
"2789","0158728","2013-03-04","2006-03-0489","wara aq idea","","0"
"2790","0423876","2013-07-24","2006-03-0489","147.00","",""
"2791","0567372","2013-09-25","2005-03-0278","147.00","","PAID"
"2792","0567372","2013-09-25","2005-03-0278","147.00","","PAID"
"2793","0338145","2013-09-25","2010-05-1026","147.00","","PAID"
"2794","0567374","2013-09-25","2005-12-0452","178.50","","PAID"
"2795","0423876","2013-07-24","2006-03-0489","147.00","",""
"2796","0423876","2013-07-24","2006-03-0489","147.00","",""
"2797","0566468","2013-08-23","2006-03-0489","147.00","",""
"2798","0566468","2013-08-23","2006-03-0489","147.00","",""
"2799","0074252","2013-02-05","2005-05-0301","170.00","",""
"2800","0074252","2013-02-05","2005-05-0301","170.00","",""
"2801","0159742","2013-04-08","2005-05-0301","321.30","",""
"2802","0338146","2013-09-25","2011-03-1172","147.00","",""
"2803","0160762","2013-06-12","2005-05-0301","273.00","",""
"2804","0423762","2013-07-23","2005-05-0301","354.90","",""
"2805","0423762","2013-07-23","2005-05-0301","354.90","",""
"2806","0566767","2013-09-03","2005-05-0301","225.75","",""
"2807","0566767","2013-09-03","2005-05-0301","225.75","",""
"2808","0566917","2013-09-17","2005-05-0301","526.05","",""
"2809","N/A","2008-01-01","2006-03-0480","wara aq idea","","0"
"2818","0073519","2013-01-14","2006-03-0482","wara aq idea","","0"
"2819","0074353","2013-02-12","2006-03-0482","140.00","",""
"2820","0159400","2013-03-20","2006-03-0482","147.00","",""
"2821","0159757","2013-04-08","2006-03-0482","140.00","",""
"2822","0337773","2013-06-11","2006-03-0482","147.00","",""
"2823","0337740","2013-06-17","2006-03-0482","140.00","",""
"2824","0423669","2013-07-19","2006-03-0482","140.00","",""
"2825","0566339","2013-08-16","2006-03-0482","170.00","",""
"2826","0567615","2013-09-11","2006-03-0482","230.00","",""
"2827","0074289","2013-02-08","2008-11-0880","wara aq idea","","0"
"2828","0074289","2013-02-18","2008-11-0880","215.00","",""
"2829","0423305","2013-07-08","2008-11-0880","200.00","",""
"2830","0423735","2013-07-22","2008-11-0880","241.50","",""
"2831","0423735","2013-07-22","2008-11-0880","241.50","",""
"2832","0424120","2013-07-30","2008-11-0880","215.00","",""
"2833","0567240","2013-09-23","2008-11-0880","225.75","",""
"2834","0158720","2013-03-01","2010-01-0972","wara aq idea","","0"
"2835","0423872","2013-07-24","2010-01-0972","140.00","",""
"2836","0423872","2013-07-24","2010-01-0972","140.00","",""
"2837","0423872","2013-07-24","2010-01-0972","140.00","",""
"2838","0566326","2013-08-16","2010-01-0972","241.50","",""
"2839","0566326","2013-08-16","2010-01-0972","241.50","",""
"2840","0567241","2013-09-23","2010-01-0972","147.00","",""
"2841","0567241","2013-09-23","2010-01-0972","147.00","",""
"2842","0567241","2013-09-23","2010-01-0972","147.00","",""
"2843","0073590","2013-01-11","2010-08-1075","wara aq idea","","0"
"2844","0074439","2013-02-13","2010-08-1075","140.00","",""
"2845","0159099","2013-03-11","2010-08-1075","140.00","",""
"2846","0159697","2013-04-12","2010-08-1075","140.00","",""
"2847","0160836","2013-05-23","2010-08-1075","147.00","",""
"2848","0160995","2013-06-10","2010-08-1075","245.00","",""
"2849","0423626","2013-07-18","2010-08-1075","140.00","",""
"2850","0424397","2013-08-07","2010-08-1075","155.00","",""
"2851","0566765","2013-09-03","2010-08-1075","170.00","",""
"2852","0567379","2013-09-25","2010-11-1123","321.30","","PAID"
"2853","0073634","2013-01-11","2011-09-1237","wara aq idea","","0"
"2854","0074726","2013-02-12","2011-09-1237","140.00","",""
"2855","0159374","2013-03-18","2011-09-1237","155.00","",""
"2856","0159879","2013-04-18","2011-09-1237","178.50","",""
"2857","0160737","2013-05-17","2011-09-1237","170.00","",""
"2858","0337844","2013-06-17","2011-09-1237","185.00","",""
"2859","0423576","2013-07-16","2011-09-1237","20","",""
"2860","0566312","2013-08-16","2011-09-1237","245.00","",""
"2861","0567858","2013-09-09","2011-09-1237","200.00","",""
"2862","0567384","2013-09-26","2012-08-1318","257.25","","PAID"
"2863","0073348","2013-01-08","2012-02-1253","wara aq idea","","0"
"2864","0158575","2013-02-08","2012-02-1253","245.00","",""
"2865","0158748","2013-03-05","2012-02-1253","200.00","",""
"2866","0159508","2013-04-02","2012-02-1253","185.00","",""
"2867","0160860","2013-05-27","2012-02-1253","147.00","",""
"2868","0423521","2013-07-16","2012-02-1253","290.00","",""
"2869","0423521","2013-07-16","2012-02-1253","290.00","",""
"2870","0423230","2013-09-02","2012-02-1253","245.00","",""
"2871","0423230","2013-09-02","2012-02-1253","245.00","",""
"2872","0073440","2013-01-09","2012-02-1257","wara aq idea","","0"
"2873","0074227","2013-02-06","2012-02-1257","275.00","",""
"2874","0567385","2013-09-26","2011-07-1223","147.00","","PAID"
"2875","0158734","2013-03-04","2012-02-1257","140.00","",""
"2876","0159724","2013-04-03","2012-02-1257","140.00","",""
"2877","0160753","2013-05-17","2012-02-1257","230.00","",""
"2878","0337590","2013-06-04","2012-02-1257","140.00","",""
"2879","0423361","2013-07-09","2012-02-1257","140.00","",""
"2880","0424141","2013-07-31","2012-02-1257","140.00","",""
"2881","0566437","2013-08-27","2012-02-1257","140.00","",""
"2882","0158976","2013-03-06","2012-04-1274","147.00","",""
"2883","0158976","2013-03-06","2012-04-1274","147.00","",""
"2884","0160887","2013-06-03","2012-04-1274","140.00","",""
"2885","0160887","2013-06-03","2012-04-1274","140.00","",""
"2886","0160887","2013-06-03","2012-04-1274","140.00","",""
"2887","0160887","2013-06-03","2012-04-1274","140.00","",""
"2888","0566949","2013-09-24","2012-04-1274","147.00","",""
"2889","0566949","2013-09-24","2012-04-1274","147.00","",""
"2890","0566949","2013-09-24","2012-04-1274","147.00","",""
"2891","0160304","2013-04-29","2012-04-1269","722.40","",""
"2892","0160304","2013-04-29","2012-04-1269","722.40","",""
"2893","0423847","2013-07-25","2012-04-1269","883.05","",""
"2894","0567388","2013-09-26","2011-01-1134","210.00","","PAID"
"2895","0567388","2013-09-26","2011-01-1134","194.25","","PAID"
"2896","0567388","2013-09-26","2011-01-1134","162.75","","PAID"
"2897","0567389","2013-09-26","2004-05-0044","210.00","","PAID"
"2898","0423847","2013-07-25","2012-04-1269","883.05","",""
"2899","0423847","2013-07-25","2012-04-1269","883.05","",""
"2900","0566409","2013-08-22","2012-04-1269","775.95","",""
"2901","0567243","2013-09-26","2004-06-0168","147.00","","PAID"
"2902","0567860","2013-09-26","2009-05-0918","338.10","",""
"2903","0567391","2013-09-26","2010-05-1007","288.75","","PAID"
"2904","0423592","2013-07-17","2013-06-1459","","",""
"2905","0567390","2013-09-26","2013-06-1459","559.15","",""
"2906","0567390","2013-09-26","2013-06-1459","559.15","",""
"2907","0567257","2013-09-18","2012-04-1269","633.15","",""
"2908","0159706","2013-04-12","2012-05-1290","147.00","",""
"2909","0159706","2013-04-12","2012-05-1290","147.00","",""
"2910","0159706","2013-04-12","2012-05-1290","147.00","",""
"2911","0159706","2013-04-02","2012-05-1290","140.00","",""
"2912","0423319","2013-07-09","2012-05-1290","140.00","",""
"2913","0424315","2013-08-05","2012-05-1290","140.00","",""
"2914","0073665","2013-01-15","2012-06-1307","wara aq idea","","0"
"2915","0159729","2013-04-04","2012-06-1307","147.00","",""
"2916","0337671","2013-06-11","2012-06-1307","147.00","",""
"2917","0337671","2013-06-11","2012-06-1307","147.00","",""
"2918","0566378","2013-08-20","2012-06-1307","147.00","",""
"2919","0338268","2013-07-02","2012-06-1307","147.00","",""
"2920","0338268","2013-07-02","2012-06-1307","147.00","",""
"2921","0159012","2013-03-06","2012-08-1322","147.00","",""
"2922","0159012","2013-03-06","2012-08-1322","147.00","",""
"2923","0159874","2013-04-17","2012-08-1322","140.00","",""
"2924","0159874","2013-04-17","2012-08-1322","140.00","",""
"2925","0160732","2013-05-17","2012-08-1322","140.00","",""
"2926","0556507","2013-08-23","2012-08-1322","147.00","",""
"2927","0566772","2013-09-03","2012-08-1322","178.50","",""
"2928","0566772","2013-09-03","2012-08-1322","178.50","",""
"2929","0567297","2013-09-20","2012-08-1322","162.75","",""
"2930","0158823","2013-03-05","2012-09-1329","wara aq idea","","0"
"2931","0160106","2013-04-19","2012-09-1329","147.00","",""
"2932","0338084","2013-06-28","2012-09-1329","147.00","",""
"2933","0338084","2013-06-28","2012-09-1329","147.00","",""
"2934","0424129","2013-07-31","2012-09-1329","225.75","",""
"2935","0566472","2013-08-23","2012-09-1329","194.25","",""
"2936","0073859","2013-01-17","2012-10-1339","wara aq idea","","0"
"2937","0159003","2013-03-07","2012-10-1339","185.00","",""
"2938","0159003","2013-03-07","2012-10-1339","185.00","",""
"2939","0160314","2013-05-02","2012-10-1339","178.50","",""
"2940","0160965","2013-06-05","2012-10-1339","273.00","",""
"2941","0424304","2013-07-31","2012-10-1339","194.25","",""
"2942","0424304","2013-07-31","2012-10-1339","194.25","",""
"2943","0158727","2013-03-04","2012-11-1359","wara aq idea","","0"
"2944","0337894","2013-07-23","2012-11-1359","225.75","",""
"2945","0337894","2013-07-23","2012-11-1359","225.75","",""
"2946","0337894","2013-07-23","2012-11-1359","225.75","",""
"2947","0424647","2013-08-22","2012-11-1359","162.75","",""
"2948","0424647","2013-08-22","2012-11-1359","162.75","",""
"2949","0424647","2013-08-22","2012-11-1359","162.75","",""
"2950","0567295","2013-09-20","2012-11-1359","147.00","",""
"2951","0073870","2013-01-18","2012-12-1365","wara aq idea","","0"
"2952","0158993","2013-03-06","2012-12-1365","480.35","",""
"2953","0423341","2013-07-10","2012-12-1365","162.75","",""
"2954","0423341","2013-07-10","2012-12-1365","162.75","",""
"2955","0424357","2013-08-05","2012-12-1365","140.00","",""
"2956","0424357","2013-08-05","2012-12-1365","140.00","",""
"2957","0424357","2013-08-05","2012-12-1365","140.00","",""
"2958","0424357","2013-08-05","2012-12-1365","140.00","",""
"2959","0567233","2013-09-23","2012-12-1365","147.00","",""
"2960","0073151","2012-12-17","2012-12-1369","wara aq idea","","0"
"2961","0159201","2013-03-08","2012-12-1369","496.10","",""
"2962","0160171","2013-04-23","2012-12-1369","480.35","",""
"2963","0423851","2013-07-23","2012-12-1369","273.00","",""
"2964","0423851","2013-07-23","2012-12-1369","273.00","",""
"2965","0566481","2013-08-23","2012-12-1369","654.65","",""
"2966","N/A","2013-01-18","2013-04-1421","0","","0"
"2967","0160766","2013-05-17","2013-04-1421","4105.00","",""
"2968","0337801","2013-06-17","2013-04-1421","3238.00","",""
"2969","0423408","2013-07-11","2013-04-1421","2626.00","",""
"2970","0566323","2013-08-16","2013-04-1421","2847.00","",""
"2971","0567201","2013-09-18","2013-04-1421","2507.00","",""
"2972","N/A","2013-06-17","2013-06-1455","wara aq idea","","0"
"2973","0566951","2013-09-09","2013-06-1455","140.00","",""
"2974","0566951","2013-09-09","2013-06-1455","140.00","",""
"2976","0567178","2013-09-17","2013-08-1492","473.35","",""
"2977","0567111","2013-09-13","2013-09-1508","wara aq idea","","0"
"2978","0567178","2013-09-17","2013-08-1492","473.35","",""
"2979","0337772","2013-06-11","2005-10-0424","288.75","",""
"2980","0337772","2013-06-11","2005-10-0424","288.75","",""
"2981","0424494","2013-08-08","2005-10-0424","162.75","",""
"2982","0424494","2013-08-08","2005-10-0424","162.75","",""
"2983","0424494","2013-08-08","2005-10-0424","162.75","",""
"2984","0566512","2013-08-23","2005-10-0424","162.75","",""
"2985","0567132","2013-09-16","2005-10-0424","147.00","",""
"2986","0567455","2013-09-27","2010-06-1048","140.00","",""
"2987","N/A","2008-01-01","2006-07-0630","wara aq idea","","0"
"2988","0567456","2013-09-27","2011-09-1239","147.00","",""
"2991","0423815","2013-07-23","2005-10-0412","405.30","",""
"2992","0423815","2013-07-23","2005-10-0412","405.30","",""
"2993","0423815","2013-07-23","2005-10-0412","405.30","",""
"2994","0423815","2013-07-23","2005-10-0412","405.30","",""
"2995","0423815","2013-07-23","2005-10-0412","405.30","",""
"2996","0567457","2013-09-27","2004-05-0038","273.00","","PAID"
"2997","0567457","2013-09-27","2004-05-0038","241.50","","PAID"
"2998","0159313","2013-03-18","2007-11-0780","140.00","",""
"2999","0160189","2013-04-24","2007-11-0780","147.00","",""
"3000","0337906","2013-06-18","2007-11-0780","147.00","",""
"3001","0337906","2013-06-18","2007-11-0780","147.00","",""
"3002","0424019","2013-07-26","2007-11-0780","147.00","",""
"3003","0424690","2013-08-13","2007-11-0780","200.00","",""
"3004","0566574","2013-09-06","2007-11-0780","140.00","",""
"3005","0159018","2013-01-09","2006-02-0473","140.00","",""
"3006","0074187","2013-02-07","2006-02-0473","140.00","",""
"3007","0158742","2013-03-05","2006-02-0473","170.00","",""
"3008","0159822","2013-04-12","2006-02-0473","140.00","",""
"3009","0160393","2013-05-22","2006-02-0473","210.00","",""
"3010","0160998","2013-06-10","2006-02-0473","245.00","",""
"3011","0423293","2013-07-05","2006-02-0473","275.00","",""
"3012","0424574","2013-08-12","2006-02-0473","140.00","",""
"3013","0566952","2013-09-09","2006-02-0473","155.00","",""
"3016","0159572","2013-04-01","2010-04-0989","147.00","",""
"3017","0159572","2013-04-01","2010-04-0989","147.00","",""
"3018","0160070","2013-04-16","2010-04-0989","162.75","",""
"3019","0160014","2013-04-29","2010-04-0989","178.50","",""
"3020","0423312","2013-07-08","2010-04-0989","225.75","",""
"3021","0423312","2013-07-08","2010-04-0989","225.75","",""
"3022","0567002","2013-09-10","2010-04-0989","257.25","",""
"3023","0160065","2013-04-16","2007-11-0772","147.00","",""
"3024","0423297","2013-07-08","2007-11-0772","147.00","",""
"3025","0423297","2013-07-08","2007-11-0772","147.00","",""
"3026","0423810","2013-07-23","2007-11-0772","147.00","",""
"3027","0423810","2013-07-23","2007-11-0772","147.00","",""
"3029","0074390","2013-02-18","2006-08-0636","273.00","",""
"3030","0074390","2013-02-18","2006-08-0636","273.00","",""
"3031","0160196","2013-04-24","2006-08-0636","338.10","",""
"3032","0160615","2013-05-14","2006-08-0636","354.00","",""
"3033","0160615","2013-05-14","2006-08-0636","354.00","",""
"3034","0338044","2013-06-26","2006-08-0636","304.50","",""
"3035","0338235","2013-07-08","2006-08-0636","434.00","",""
"3036","0424462","2013-08-07","2006-08-0636","552.00","",""
"3037","0567010","2013-09-11","2006-08-0636","450.00","",""
"3038","0567459","2013-09-27","2004-05-0107","579.60","","PAID"
"3039","0567459","2013-09-27","2004-05-0107","388.50","","PAID"
"3040","","2013-09-27","2004-05-0038","321.30","","PAID"
"3041","0567458","2013-09-27","2005-08-0339","462.00","","PAID"
"3042","0158652","2013-02-08","2012-05-1293","wara aq idea","","0"
"3043","0158652","2013-02-18","2012-05-1293","0","","0"
"3044","0160414","2013-05-08","2012-05-1293","162.75","",""
"3045","0160414","2013-05-08","2012-05-1293","162.75","",""
"3046","0423836","2013-07-24","2012-05-1293","140","",""
"3047","N/A","2008-01-01","2007-12-0787","wara aq idea","","0"
"3048","N/A","2008-01-01","2009-06-0926","wara aq idea","","0"
"3049","0424653","2013-08-12","2009-06-0926","210.00","",""
"3050","0424653","2013-08-12","2009-06-0926","210.00","",""
"3051","0424277","2013-08-02","2005-10-0428","438.90","",""
"3052","0424277","2013-08-02","2005-10-0428","438.90","",""
"3053","0424277","2013-08-02","2005-10-0428","438.90","",""
"3054","0424277","2013-08-02","2005-10-0428","438.90","",""
"3055","0338147","2013-09-30","2012-02-1257","140.00","","PAID"
"3056","0424277","2013-08-02","2005-10-0428","438.90","",""
"3057","0566603","2013-08-28","2005-10-0428","633.15","",""
"3059","0567466","2013-09-30","2010-01-0969","147.00","","PAID"
"3060","N/A","2013-02-24","2010-02-0982","wara aq idea","","0"
"3061","0159749","2013-04-08","2010-02-0982","140.00","",""
"3062","0160485","2013-05-06","2010-02-0982","170.00","",""
"3063","0160976","2013-06-06","2010-02-0982","140.00","",""
"3064","0423343","2013-07-10","2010-02-0982","275.00","",""
"3065","0424269","2013-08-02","2010-02-0982","170.00","",""
"3066","0566758","2013-09-02","2010-02-0982","170.00","",""
"3067","0567464","2013-09-30","2010-02-0982","170.00","",""
