"1","2011-12-25","613","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2012-01-25","634","21","15.30","306.00","","","","","321.30","7484470","2012-06-21",""
"3","2012-02-25","651","17",\N,"245.00","0","0","",\N,"245",\N,\N,\N
"4","2012-03-25","667","16",\N,"230.00","0","0","",\N,"230",\N,\N,\N
"5","2012-04-25","685","18",\N,"260.00","0","0","",\N,"260",\N,\N,\N
"6","2012-05-25","716","31",\N,"467.00","0","0","",\N,"467",\N,\N,\N
"7","2012-06-25","740","24",\N,"354.00","0","0","",\N,"354",\N,\N,\N
"8","2012-07-25","759","19",\N,"275.00","0","0","",\N,"275",\N,\N,\N
"9","2012-08-25","777","18",\N,"260.00","0","0","",\N,"260",\N,\N,\N
"10","2012-09-25","788","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"11","2012-10-25","799","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"12","2012-11-25","812","13",\N,"185.00","0","0","",\N,"185",\N,\N,\N
"13","2012-12-25","829","17",\N,"245.00","0","0","",\N,"245",\N,\N,\N
"14","2013-01-25","834","5",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"15","2013-02-25","849","15","","215.00","0","0","","","215","","","PL"
"16","2013-03-25","854","5",\N,"140.00","0","0","",\N,"140",\N,\N,\N
