"2","2011-05-28","637","10","","140.00","","","","","140.00","4820173","2011-06-01",""
"3","2011-06-28","645","8","7.00","140.00","","","","","147.00","4940456","2011-07-27",""
"4","2011-07-28","653","8","7.00","140.00","","","","","147.00","4941330","2011-09-06",""
"5","2011-08-28","658","5","","140.00","","","","","140.00","4567644","2011-10-05",""
"6","2011-09-28","667","9","","140.00","","","","","140.00","4567900","2011-10-13",""
"7","2011-10-28","673","6","","140.00","","","","","140.00","4568471","2011-12-05",""
"8","2011-11-28","679","6","","140.00","","","","","140.00","4569432","2011-12-28",""
"9","2011-12-28","685","6","","140.00","","","","","140.00","7713050","2012-01-20",""
"10","2012-01-28","695","10","","140.00","0","0","","","140","","","PL"
"11","2011-12-28","685","6","","140.00","","","","","140.00","7713050","2012-01-20",""
