"2","2010-10-27","0","0","","0","","","","","0.00","","",""
"3","2010-11-27","7","7",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"4","2010-12-27","14","7",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"5","2011-01-27","20","6",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"6","2011-02-27","29","9",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"7","2011-03-27","33","4",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"8","2011-04-27","43","10","","140.00","0","0","","","140","","","PL"
